Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1461075771,0.000000,8.000000,0.916324,1.104145,1,291
1461075776,0.000000,8.000000,0.705075,2.560741,3,931
1461075782,400.000000,4.000000,-1.000000,4.268093,2,2917
1461075787,25.000000,4.000000,-1.000000,1.909897,2,674
1461075790,0.000000,12.000000,-1.000000,1.917725,2,788
1461075793,75.000000,12.000000,-1.000000,4.591423,7,2432
1461075798,100.000000,8.000000,-1.000000,0.852341,1,315
1461075800,100.000000,8.000000,-1.000000,1.359299,1,370
1461075803,25.000000,8.000000,0.920439,1.028679,1,137
1461075808,175.000000,4.000000,0.309328,2.214478,1,963
1461075815,125.000000,4.000000,-1.000000,2.469963,1,1008
1461075818,300.000000,4.000000,-1.000000,6.621185,4,2452
1461075825,0.000000,4.000000,-1.000000,1.418274,2,389
1461075827,50.000000,12.000000,-1.000000,5.885796,6,3127
1461075834,125.000000,4.000000,-1.000000,1.833496,1,630
1461075836,175.000000,12.000000,0.103567,3.929077,4,2216
1461075842,50.000000,8.000000,-1.000000,1.024406,1,815
1461075844,400.000000,8.000000,-1.000000,30.000191,19,16157
1461075875,175.000000,12.000000,-1.000000,17.424103,25,13608
1461075895,100.000000,4.000000,-1.000000,1.379974,1,528
1461075897,300.000000,8.000000,-1.000000,5.804108,6,2449
1461075904,75.000000,4.000000,0.925240,1.373322,1,489
1461075922,100.000000,4.000000,0.315501,3.321609,2,1272
1461075929,125.000000,8.000000,-1.000000,3.595215,7,2124
1461075933,50.000000,4.000000,-1.000000,1.181351,1,475
1461075934,200.000000,4.000000,-1.000000,1.001068,1,231
1461075936,125.000000,8.000000,-1.000000,1.913651,1,893
1461075938,100.000000,12.000000,-1.000000,6.087921,17,5239
1461075946,100.000000,8.000000,-1.000000,1.081497,1,474
1461075947,150.000000,8.000000,-1.000000,2.689194,5,1586
1461075972,175.000000,12.000000,-1.000000,0.738617,1,440
1461075973,150.000000,12.000000,-1.000000,2.518280,5,2406
1461075977,0.000000,8.000000,-1.000000,1.300995,1,462
1461075978,75.000000,12.000000,-1.000000,3.721939,7,2245
1461075983,75.000000,4.000000,-1.000000,2.317657,4,1123
1461075985,200.000000,4.000000,-1.000000,1.616638,2,548
1461075987,175.000000,8.000000,-1.000000,0.569397,1,123
1461075989,150.000000,4.000000,-1.000000,0.973572,1,97
1461075990,300.000000,8.000000,0.109739,2.860474,4,1391
1461075997,125.000000,12.000000,-1.000000,3.227570,6,1110
1461076001,150.000000,4.000000,0.303155,2.071960,3,1042
1461076006,400.000000,8.000000,-1.000000,23.631348,25,13492
1461076031,50.000000,12.000000,-1.000000,2.467163,6,1910
1461076034,50.000000,4.000000,0.704390,1.052124,1,683
1461076038,400.000000,8.000000,-1.000000,30.000977,45,20817
1461076070,200.000000,4.000000,-1.000000,3.231018,3,1457
1461076074,0.000000,12.000000,-1.000000,1.308563,1,862
1461076075,100.000000,4.000000,-1.000000,0.902863,1,416
1461076077,25.000000,8.000000,-1.000000,2.375458,3,908
1461076080,125.000000,8.000000,-1.000000,0.980072,2,829
1461076081,100.000000,8.000000,0.916324,1.071594,1,426
1461076085,200.000000,12.000000,-1.000000,3.648682,5,2276
1461076090,400.000000,12.000000,-1.000000,13.810364,19,9385
1461076105,400.000000,8.000000,0.103567,30.001007,39,18915
1461076137,300.000000,8.000000,-1.000000,9.190094,20,6543
1461076147,300.000000,12.000000,-1.000000,2.727936,3,1780
1461076151,0.000000,4.000000,-1.000000,1.421265,2,441
1461076153,175.000000,8.000000,0.303841,1.800568,3,1005
1461076158,75.000000,8.000000,0.921811,1.104065,1,638
1461076161,200.000000,8.000000,0.305213,6.988403,14,5057
1461076192,200.000000,4.000000,0.311386,3.387970,2,911
1461076197,75.000000,12.000000,-1.000000,2.072021,2,856
1461076200,25.000000,8.000000,-1.000000,0.711670,1,185
1461076201,0.000000,12.000000,-1.000000,1.517029,3,1092
1461076203,150.000000,4.000000,-1.000000,1.540314,2,772
1461076205,50.000000,8.000000,-1.000000,0.759674,1,114
1461076206,0.000000,8.000000,0.512346,1.680817,3,672
1461076212,300.000000,8.000000,-1.000000,6.962433,12,3950
1461076220,200.000000,12.000000,-1.000000,3.145172,7,2109
1461076223,150.000000,12.000000,-1.000000,1.150482,1,582
1461076225,400.000000,4.000000,-1.000000,1.818512,2,684
1461076228,400.000000,8.000000,-1.000000,14.128571,27,7048
1461076243,125.000000,8.000000,-1.000000,0.788147,1,435
1461076244,25.000000,8.000000,-1.000000,1.510803,1,320
1461076246,175.000000,8.000000,-1.000000,5.600647,8,2230
1461076253,100.000000,12.000000,0.713306,2.251770,3,1036
1461076257,25.000000,4.000000,-1.000000,1.114929,1,312
1461076259,200.000000,8.000000,-1.000000,2.124146,2,896
1461076262,175.000000,12.000000,-1.000000,2.356018,2,1566
1461076265,300.000000,12.000000,0.308642,9.693909,18,5178
1461076277,150.000000,8.000000,-1.000000,1.534912,1,680
1461076279,75.000000,12.000000,0.922496,1.435547,1,916
1461076283,400.000000,4.000000,0.307956,2.701538,3,937
1461076288,150.000000,8.000000,0.491084,2.892578,2,555
1461076295,300.000000,12.000000,-1.000000,20.404602,48,12124
1461076316,175.000000,4.000000,-1.000000,3.905945,6,1294
1461076321,0.000000,8.000000,-1.000000,0.855103,1,496
1461076322,300.000000,12.000000,-1.000000,5.864807,8,4123
1461076329,150.000000,8.000000,-1.000000,1.602112,1,530
1461076331,100.000000,12.000000,-1.000000,1.659180,1,539
1461076354,0.000000,8.000000,-1.000000,1.120361,1,206
1461076355,400.000000,12.000000,0.106996,30.000732,58,18311
1461076387,200.000000,12.000000,-1.000000,1.747925,1,1353
1461076389,400.000000,12.000000,-1.000000,30.001404,32,14311
1461076420,175.000000,8.000000,-1.000000,2.718140,6,1393
1461076424,50.000000,4.000000,-1.000000,1.117615,1,215
1461076426,400.000000,12.000000,-1.000000,30.000549,47,18693
1461076457,25.000000,12.000000,-1.000000,3.420471,4,1377
1461076461,25.000000,4.000000,-1.000000,0.928040,1,347
1461076462,75.000000,8.000000,-1.000000,2.818787,4,1184
1461076466,150.000000,4.000000,-1.000000,1.099976,1,527
1461076467,125.000000,8.000000,0.314815,6.862610,11,3768
1461076480,75.000000,4.000000,-1.000000,1.304688,1,1089
1461076482,175.000000,8.000000,-1.000000,2.172913,5,981
1461076484,75.000000,4.000000,-1.000000,1.224182,2,535
1461076486,200.000000,8.000000,-1.000000,3.090820,3,1156
1461076490,75.000000,12.000000,-1.000000,0.891602,1,433
1461076491,125.000000,4.000000,-1.000000,1.137146,1,467
1461076493,50.000000,12.000000,-1.000000,1.627991,2,1078
1461076495,0.000000,8.000000,-1.000000,0.788086,1,409
1461076497,300.000000,8.000000,-1.000000,2.256348,1,1466
1461076500,175.000000,12.000000,-1.000000,1.631958,1,865
1461076502,300.000000,4.000000,-1.000000,2.618652,3,1309
1461076506,0.000000,4.000000,0.921125,1.324036,1,448
1461076510,175.000000,4.000000,-1.000000,3.765930,3,1539
1461076514,125.000000,12.000000,-1.000000,2.343384,4,2229
1461076518,75.000000,4.000000,-1.000000,1.062561,1,344
1461076521,50.000000,8.000000,-1.000000,0.717468,1,350
1461076522,25.000000,12.000000,-1.000000,1.651062,3,843
1461076524,25.000000,4.000000,-1.000000,0.544128,1,304
1461076546,50.000000,12.000000,0.932099,1.115479,1,515
1461076549,200.000000,12.000000,0.121399,4.487366,15,3604
1461076556,125.000000,4.000000,-1.000000,1.534607,1,760
1461076559,100.000000,4.000000,-1.000000,1.273071,1,299
