Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1461075740,0.000000,8.000000,0.711248,2.673550,2,1653
1461075755,0.000000,8.000000,0.308642,5.036655,6,2834
1461075764,125.000000,8.000000,0.502058,3.232929,2,1685
1461075770,75.000000,8.000000,-1.000000,1.983158,1,652
1461075775,75.000000,8.000000,-1.000000,2.394451,3,1352
1461075778,75.000000,8.000000,0.704390,2.113796,1,603
1461075784,0.000000,4.000000,0.917010,0.920181,1,177
1461075787,125.000000,4.000000,-1.000000,1.365311,1,540
1461075789,400.000000,12.000000,-1.000000,20.851433,14,10864
1461075810,25.000000,12.000000,-1.000000,2.600159,2,594
1461075813,150.000000,4.000000,-1.000000,2.323151,1,524
1461075816,125.000000,8.000000,-1.000000,2.200211,1,422
1461075819,75.000000,12.000000,-1.000000,5.611038,7,2843
1461075826,75.000000,4.000000,-1.000000,2.074638,1,523
1461075828,150.000000,8.000000,-1.000000,2.753860,4,1597
1461075832,25.000000,8.000000,-1.000000,2.279167,2,930
1461075834,300.000000,12.000000,-1.000000,30.000313,22,10814
1461075866,150.000000,12.000000,0.311386,17.122482,20,8418
1461075889,300.000000,4.000000,-1.000000,6.289749,6,2090
1461075896,125.000000,12.000000,0.507545,1.593170,1,316
1461075900,200.000000,8.000000,0.703018,0.789902,2,7
1461075902,0.000000,12.000000,-1.000000,2.925995,6,1192
1461075906,150.000000,12.000000,-1.000000,8.060333,10,2596
1461075914,400.000000,4.000000,-1.000000,9.307190,10,3249
1461075924,200.000000,4.000000,-1.000000,2.552902,3,471
1461075927,100.000000,8.000000,-1.000000,3.324158,5,1195
1461075931,50.000000,12.000000,-1.000000,4.699860,7,1487
1461075937,0.000000,12.000000,-1.000000,3.388412,8,1954
1461075941,150.000000,8.000000,-1.000000,3.187607,7,1568
1461075944,75.000000,12.000000,0.692730,6.735703,9,3548
1461075976,300.000000,4.000000,-1.000000,2.868073,3,860
1461075979,125.000000,12.000000,-1.000000,3.647034,3,1421
1461075984,100.000000,8.000000,-1.000000,0.972626,1,449
1461075985,50.000000,8.000000,0.703018,0.645996,1,276
1461075987,25.000000,8.000000,-1.000000,1.503418,3,481
1461075989,50.000000,12.000000,0.914952,4.563507,6,2347
1461075996,300.000000,12.000000,0.516461,5.876007,8,1669
1461076005,400.000000,8.000000,0.522634,14.729156,16,7693
1461076022,175.000000,8.000000,-1.000000,2.527344,4,584
1461076026,75.000000,4.000000,0.693416,0.973053,2,251
1461076028,50.000000,12.000000,-1.000000,1.153015,1,478
1461076030,150.000000,4.000000,-1.000000,0.970978,1,72
1461076031,25.000000,4.000000,-1.000000,0.797668,1,80
1461076032,175.000000,4.000000,-1.000000,1.751129,5,584
1461076034,175.000000,4.000000,0.708505,1.916168,1,457
1461076038,125.000000,8.000000,-1.000000,5.574188,5,2412
1461076044,150.000000,8.000000,-1.000000,2.225281,1,610
1461076047,200.000000,8.000000,-1.000000,2.149628,3,1059
1461076050,75.000000,4.000000,-1.000000,1.774323,1,630
1461076052,100.000000,4.000000,-1.000000,1.424713,1,232
1461076054,25.000000,12.000000,0.692044,2.819183,5,1651
1461076061,100.000000,12.000000,-1.000000,2.648102,4,1497
