Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491582309,0.000000,8.000000,0.924798,0.987988,1,57
1491582318,0.000000,8.000000,0.924202,1.291935,1,37
1491582327,50.000000,12.000000,-1.000000,1.085701,1,11
1491582329,100.000000,8.000000,-1.000000,1.823936,1,9
1491582335,300.000000,12.000000,-1.000000,8.559830,3,56
1491582345,75.000000,12.000000,0.501351,2.390938,1,44
1491582350,150.000000,8.000000,-1.000000,1.465775,1,9
1491582352,25.000000,12.000000,0.707671,0.860878,1,43
1491582358,175.000000,8.000000,-1.000000,1.294807,1,15
1491582360,150.000000,12.000000,0.513673,1.065956,1,26
1491582364,300.000000,12.000000,0.524802,3.839699,4,44
1491582371,175.000000,4.000000,-1.000000,1.642723,1,3
1491582374,100.000000,4.000000,0.504765,1.527916,1,14
1491582378,50.000000,12.000000,-1.000000,1.229813,1,5
1491582379,75.000000,8.000000,-1.000000,1.138901,1,10
1491582381,125.000000,8.000000,-1.000000,1.076866,1,11
1491582382,200.000000,12.000000,-1.000000,1.980003,1,16
1491582385,200.000000,8.000000,-1.000000,2.315590,2,20
1491582387,125.000000,12.000000,0.511704,1.128708,2,30
1491582391,125.000000,4.000000,-1.000000,2.192780,2,11
1491582394,25.000000,12.000000,-1.000000,0.820999,2,8
1491582395,200.000000,12.000000,0.700098,1.447800,2,17
1491582399,175.000000,8.000000,-1.000000,0.986832,1,5
1491582400,50.000000,4.000000,-1.000000,0.877640,1,1
1491582401,125.000000,12.000000,-1.000000,1.596786,1,15
1491582403,175.000000,12.000000,-1.000000,3.898819,4,37
1491582407,100.000000,8.000000,-1.000000,1.279617,2,9
1491582409,150.000000,8.000000,0.699514,1.909836,2,25
1491582413,50.000000,12.000000,-1.000000,1.341812,1,3
1491582414,75.000000,12.000000,-1.000000,0.482849,1,2
1491582436,300.000000,4.000000,-1.000000,2.712540,1,19
1491582439,0.000000,8.000000,0.305048,1.487900,1,23
1491582443,200.000000,8.000000,-1.000000,1.555878,1,10
1491582445,0.000000,8.000000,-1.000000,0.367950,1,2
1491582446,0.000000,12.000000,-1.000000,0.784073,3,4
1491582447,25.000000,8.000000,-1.000000,1.560883,3,10
1491582449,0.000000,12.000000,-1.000000,0.923889,1,14
1491582450,400.000000,12.000000,-1.000000,5.787811,9,49
1491582456,0.000000,4.000000,0.292845,0.820053,2,20
1491582460,125.000000,4.000000,0.898039,1.072876,1,46
1491582465,50.000000,8.000000,-1.000000,0.925919,1,8
1491582466,25.000000,4.000000,-1.000000,0.796814,2,9
1491582467,150.000000,8.000000,-1.000000,0.637894,1,8
1491582468,150.000000,4.000000,-1.000000,1.109955,2,19
1491582470,150.000000,12.000000,-1.000000,2.857803,5,35
1491582473,75.000000,12.000000,-1.000000,1.594849,1,12
1491582475,200.000000,12.000000,-1.000000,1.427811,2,12
1491582476,150.000000,12.000000,-1.000000,1.137833,1,6
1491582478,150.000000,12.000000,-1.000000,1.593796,2,16
1491582480,400.000000,8.000000,-1.000000,1.495895,1,10
1491582481,125.000000,4.000000,-1.000000,0.784897,1,5
1491582482,100.000000,8.000000,-1.000000,1.916000,6,12
1491582485,100.000000,12.000000,-1.000000,1.023911,1,10
