Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491847460,0.000000,8.000000,0.700020,1.627945,1,60
1491847480,0.000000,8.000000,0.705840,1.348038,1,27
1491847485,300.000000,12.000000,-1.000000,12.763794,3,139
1491847498,75.000000,8.000000,-1.000000,2.358822,1,19
1491847502,125.000000,4.000000,0.489546,0.971401,1,22
1491847507,400.000000,4.000000,-1.000000,19.691612,18,243
1491847527,50.000000,4.000000,-1.000000,2.521950,1,4
1491847530,0.000000,12.000000,0.696736,1.563942,1,28
1491847535,150.000000,8.000000,-1.000000,3.577835,2,20
1491847539,0.000000,12.000000,-1.000000,8.211739,9,79
1491847548,150.000000,4.000000,-1.000000,2.065948,1,15
1491847551,175.000000,8.000000,-1.000000,1.154930,1,6
1491847552,125.000000,12.000000,-1.000000,1.112793,1,7
1491847554,150.000000,8.000000,-1.000000,1.697777,1,7
1491847556,125.000000,8.000000,-1.000000,4.388863,4,26
1491847560,25.000000,4.000000,-1.000000,2.204796,1,11
1491847563,200.000000,12.000000,-1.000000,3.655891,2,29
1491847567,200.000000,8.000000,-1.000000,3.923767,2,36
1491847571,50.000000,8.000000,-1.000000,1.489777,1,10
1491847573,400.000000,8.000000,-1.000000,16.391754,7,136
1491847590,100.000000,12.000000,-1.000000,1.599792,2,12
1491847592,150.000000,12.000000,-1.000000,5.085800,3,33
1491847597,300.000000,8.000000,0.145453,5.315643,2,89
1491847606,50.000000,12.000000,-1.000000,1.577835,1,19
1491847608,150.000000,8.000000,-1.000000,3.165894,2,11
1491847611,0.000000,8.000000,-1.000000,1.504059,1,19
1491847613,25.000000,12.000000,-1.000000,2.992752,3,30
1491847616,50.000000,12.000000,-1.000000,5.069916,4,36
1491847622,75.000000,12.000000,-1.000000,2.866776,4,25
1491847625,400.000000,12.000000,-1.000000,8.787689,3,64
1491847655,175.000000,8.000000,0.127738,5.546829,3,64
1491847663,25.000000,8.000000,0.911963,1.020782,1,41
1491847666,150.000000,4.000000,-1.000000,1.425797,1,14
1491847668,0.000000,4.000000,-1.000000,1.979996,1,14
1491847670,400.000000,4.000000,-1.000000,3.795807,1,27
1491847675,200.000000,4.000000,-1.000000,2.240097,1,17
1491847677,100.000000,4.000000,0.539597,1.599976,1,43
1491847682,150.000000,4.000000,-1.000000,3.013885,3,18
1491847685,50.000000,12.000000,-1.000000,4.397873,2,35
1491847690,175.000000,4.000000,-1.000000,1.654968,1,6
1491847692,125.000000,4.000000,-1.000000,3.180649,3,29
1491847695,125.000000,8.000000,-1.000000,1.852753,1,8
1491847697,0.000000,4.000000,-1.000000,1.267960,1,11
1491847699,300.000000,4.000000,-1.000000,4.871857,2,30
1491847704,400.000000,12.000000,-1.000000,3.551788,2,17
