Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491426954,0.000000,8.000000,0.883006,4.095856,1,37
1491426966,0.000000,8.000000,0.932632,2.467979,1,46
1491426990,50.000000,8.000000,-1.000000,2.797894,2,22
1491426994,400.000000,4.000000,-1.000000,7.183659,2,21
1491427002,150.000000,4.000000,-1.000000,1.529678,1,8
1491427004,125.000000,4.000000,-1.000000,1.785004,1,6
1491427007,175.000000,4.000000,-1.000000,1.786812,1,4
1491427009,400.000000,8.000000,-1.000000,4.748039,1,18
1491427015,0.000000,4.000000,-1.000000,1.015839,1,5
1491427017,25.000000,4.000000,-1.000000,2.176926,1,10
1491427020,400.000000,8.000000,-1.000000,11.811714,2,65
1491427032,0.000000,12.000000,-1.000000,0.792091,1,5
1491427034,200.000000,4.000000,-1.000000,3.735878,1,14
1491427038,50.000000,12.000000,-1.000000,0.709724,1,0
1491427039,400.000000,12.000000,-1.000000,27.883224,18,257
1491427068,200.000000,8.000000,-1.000000,5.347702,1,34
1491427074,100.000000,8.000000,-1.000000,3.199661,1,12
1491427077,0.000000,4.000000,-1.000000,3.751892,1,18
1491427082,50.000000,4.000000,-1.000000,2.113968,1,13
1491427084,0.000000,12.000000,-1.000000,1.667923,1,0
1491427087,200.000000,4.000000,-1.000000,4.263855,1,12
1491427092,300.000000,8.000000,0.926060,8.699661,4,67
1491427103,300.000000,12.000000,0.486425,5.559708,1,35
1491427111,300.000000,4.000000,-1.000000,1.743729,1,6
1491427113,300.000000,4.000000,0.486114,3.431839,1,19
1491427120,200.000000,12.000000,-1.000000,2.599747,1,11
1491427123,50.000000,12.000000,-1.000000,1.641953,1,12
1491427125,200.000000,4.000000,0.709565,2.819855,1,19
1491427130,75.000000,4.000000,-1.000000,2.198776,1,16
1491427133,400.000000,4.000000,-1.000000,1.991714,1,7
1491427156,200.000000,12.000000,-1.000000,3.234787,1,12
1491427159,100.000000,4.000000,0.670461,2.659882,1,23
1491427164,0.000000,4.000000,0.728790,0.956024,1,6
1491427168,400.000000,4.000000,-1.000000,2.967743,1,15
1491427171,125.000000,8.000000,-1.000000,2.384628,1,8
1491427174,150.000000,12.000000,0.717812,2.809616,1,35
1491427180,300.000000,12.000000,-1.000000,7.591736,2,53
1491427188,400.000000,8.000000,-1.000000,3.175903,2,14
1491427191,75.000000,8.000000,-1.000000,2.814850,2,17
1491427195,175.000000,8.000000,-1.000000,2.998871,1,15
1491427198,125.000000,12.000000,-1.000000,1.676666,1,6
1491427200,75.000000,8.000000,-1.000000,3.778778,1,8
1491427204,300.000000,4.000000,-1.000000,4.443878,1,23
1491427209,150.000000,12.000000,-1.000000,2.189911,1,10
1491427212,150.000000,8.000000,-1.000000,2.681610,1,10
1491427215,150.000000,8.000000,0.484641,1.689911,1,30
1491427220,175.000000,8.000000,-1.000000,3.722870,1,28
1491427224,175.000000,8.000000,-1.000000,1.570770,1,7
1491427226,0.000000,8.000000,-1.000000,1.619995,1,6
1491427228,150.000000,4.000000,-1.000000,2.065796,1,15
1491427231,175.000000,8.000000,0.723657,0.823090,1,16
1491427234,100.000000,4.000000,-1.000000,2.131714,1,9
1491427237,175.000000,12.000000,-1.000000,2.054718,2,14
1491427239,300.000000,8.000000,-1.000000,4.759735,2,61
1491427244,150.000000,8.000000,-1.000000,2.185883,1,5
1491427247,75.000000,4.000000,-1.000000,2.374817,1,20
1491427250,150.000000,12.000000,-1.000000,1.833923,1,9
1491427253,175.000000,4.000000,-1.000000,2.650757,1,5
1491427256,200.000000,4.000000,-1.000000,3.739807,3,15
1491427260,25.000000,12.000000,-1.000000,1.812714,1,19
1491427283,300.000000,8.000000,-1.000000,5.063812,3,22
1491427288,400.000000,12.000000,-1.000000,14.067657,6,90
1491427303,25.000000,12.000000,-1.000000,3.792816,5,58
1491427307,100.000000,12.000000,-1.000000,1.575836,1,4
1491427309,125.000000,12.000000,-1.000000,1.148804,1,5
1491427310,100.000000,12.000000,-1.000000,1.355896,1,7
1491427312,400.000000,12.000000,-1.000000,2.348114,1,13
1491427315,0.000000,8.000000,-1.000000,1.303925,1,5
1491427317,150.000000,4.000000,-1.000000,3.029846,5,24
1491427320,50.000000,4.000000,-1.000000,1.297546,1,7
1491427322,100.000000,8.000000,0.446055,1.479736,1,48
1491427328,125.000000,12.000000,0.719387,2.208954,2,16
1491427332,200.000000,4.000000,-1.000000,3.071777,1,7
1491427335,300.000000,4.000000,-1.000000,3.355804,3,25
1491427339,200.000000,12.000000,0.705148,3.579865,1,46
