Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491239324,0.000000,8.000000,0.699671,1.536009,1,30
1491239334,0.000000,8.000000,0.704996,1.372061,1,25
1491239340,75.000000,12.000000,-1.000000,2.290936,2,16
1491239344,0.000000,4.000000,-1.000000,1.740009,1,15
1491239346,200.000000,12.000000,-1.000000,3.439812,2,34
1491239351,75.000000,8.000000,0.304492,0.975029,1,18
1491239355,300.000000,12.000000,-1.000000,5.319736,2,52
1491239361,175.000000,4.000000,-1.000000,1.794834,1,12
1491239364,100.000000,12.000000,-1.000000,3.179802,3,26
1491239368,25.000000,12.000000,-1.000000,1.700771,1,7
1491239370,400.000000,12.000000,0.113327,12.707664,4,99
1491239385,125.000000,8.000000,0.492905,2.756897,1,32
1491239394,175.000000,4.000000,-1.000000,1.822693,1,1
1491239397,300.000000,8.000000,-1.000000,4.783844,1,31
1491239403,0.000000,4.000000,0.309695,1.932091,1,27
1491239407,200.000000,4.000000,0.111851,2.699944,2,25
1491239413,50.000000,12.000000,-1.000000,1.793831,1,22
1491239415,75.000000,4.000000,0.709448,1.962738,1,35
1491239420,125.000000,12.000000,-1.000000,2.220894,1,5
1491239423,100.000000,12.000000,0.703224,1.940002,1,56
1491239430,125.000000,12.000000,-1.000000,1.924751,1,13
1491239434,300.000000,12.000000,-1.000000,9.303703,4,74
1491239444,300.000000,4.000000,-1.000000,3.547760,3,14
1491239448,300.000000,4.000000,0.298506,4.860077,1,50
1491239457,100.000000,8.000000,-1.000000,2.168015,1,21
1491239460,50.000000,4.000000,-1.000000,1.741882,1,14
1491239463,125.000000,4.000000,-1.000000,2.360870,1,20
1491239467,100.000000,12.000000,-1.000000,0.927933,1,5
1491239468,25.000000,8.000000,-1.000000,0.708832,1,1
1491239469,25.000000,8.000000,-1.000000,1.148926,1,2
1491239493,175.000000,4.000000,-1.000000,1.222885,1,3
1491239495,400.000000,12.000000,-1.000000,3.547806,2,26
1491239499,75.000000,4.000000,-1.000000,3.458969,1,26
1491239503,200.000000,8.000000,-1.000000,1.711914,1,11
1491239505,0.000000,12.000000,-1.000000,1.695999,2,11
1491239508,300.000000,4.000000,-1.000000,1.307816,1,0
1491239509,100.000000,4.000000,0.506383,0.927689,1,28
1491239514,0.000000,12.000000,-1.000000,1.351852,1,7
1491239516,150.000000,8.000000,-1.000000,3.481812,3,20
1491239520,300.000000,4.000000,-1.000000,2.795868,1,10
1491239523,150.000000,8.000000,-1.000000,6.889694,4,49
1491239530,100.000000,12.000000,-1.000000,3.127853,2,23
1491239534,150.000000,12.000000,-1.000000,1.957703,1,12
1491239537,200.000000,8.000000,0.493976,5.059830,3,39
1491239544,400.000000,12.000000,-1.000000,3.211639,1,16
1491239548,400.000000,12.000000,-1.000000,9.787781,4,59
1491239558,100.000000,8.000000,-1.000000,2.263870,1,11
1491239561,175.000000,12.000000,0.230314,2.490982,1,40
1491239570,50.000000,4.000000,-1.000000,2.549774,1,6
