Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491851434,0.000000,8.000000,0.312349,2.624062,1,34
1491851453,0.000000,8.000000,0.502885,2.548016,1,25
1491851466,100.000000,4.000000,-1.000000,3.431885,1,35
1491851472,200.000000,8.000000,-1.000000,4.151932,1,29
1491851480,150.000000,4.000000,-1.000000,3.017708,1,8
1491851484,400.000000,8.000000,-1.000000,12.959579,1,131
1491851500,125.000000,12.000000,-1.000000,6.268623,2,67
1491851509,175.000000,8.000000,-1.000000,1.898987,1,11
1491851511,175.000000,8.000000,-1.000000,2.894836,1,3
1491851515,150.000000,12.000000,-1.000000,1.737793,1,12
1491851518,50.000000,8.000000,-1.000000,2.153938,1,9
1491851523,25.000000,8.000000,-1.000000,1.592804,1,3
1491851525,75.000000,12.000000,-1.000000,1.246948,1,10
1491851527,25.000000,8.000000,-1.000000,1.772774,1,13
1491851529,400.000000,8.000000,-1.000000,1.367661,1,0
1491851532,125.000000,12.000000,-1.000000,10.980713,5,84
1491851544,150.000000,8.000000,0.109935,3.569946,1,33
1491851554,300.000000,8.000000,-1.000000,9.067535,1,46
1491851564,150.000000,4.000000,-1.000000,2.457840,1,1
1491851567,175.000000,8.000000,-1.000000,4.698608,1,26
1491851572,100.000000,8.000000,-1.000000,2.095825,1,16
1491851575,150.000000,8.000000,-1.000000,2.197723,1,15
1491851578,75.000000,8.000000,-1.000000,2.003113,1,10
1491851580,300.000000,4.000000,0.301852,4.747864,1,38
1491851596,125.000000,8.000000,-1.000000,4.680725,2,33
1491851602,100.000000,4.000000,-1.000000,3.115875,1,18
1491851605,175.000000,12.000000,-1.000000,2.202927,1,17
1491851608,175.000000,12.000000,-1.000000,1.327011,1,13
1491851610,75.000000,4.000000,-1.000000,1.310791,1,5
1491851612,75.000000,4.000000,-1.000000,1.718811,1,15
1491851635,150.000000,8.000000,-1.000000,1.737823,1,9
1491851637,300.000000,12.000000,-1.000000,18.271530,4,141
1491851656,75.000000,8.000000,-1.000000,1.182877,1,0
1491851658,0.000000,12.000000,-1.000000,2.039978,1,12
1491851660,400.000000,8.000000,-1.000000,5.291962,2,30
1491851666,150.000000,12.000000,0.508804,0.669800,1,12
1491851671,300.000000,4.000000,-1.000000,5.047760,1,12
1491851677,0.000000,8.000000,-1.000000,1.031921,1,0
1491851679,75.000000,12.000000,-1.000000,4.002838,2,21
1491851683,50.000000,8.000000,0.709847,1.417816,1,21
1491851689,50.000000,4.000000,-1.000000,1.793915,1,2
1491851691,300.000000,8.000000,-1.000000,6.295776,1,38
1491851698,125.000000,12.000000,-1.000000,5.140900,2,37
1491851704,400.000000,12.000000,-1.000000,30.000031,6,219
1491851735,25.000000,8.000000,0.314216,1.784821,1,17
1491851741,400.000000,12.000000,-1.000000,8.603729,2,35
1491851751,400.000000,8.000000,0.786032,2.907837,1,29
1491851757,200.000000,4.000000,-1.000000,4.139893,1,29
1491851762,0.000000,4.000000,0.696401,0.532013,1,12
1491851766,150.000000,12.000000,-1.000000,1.865906,1,8
1491851769,200.000000,12.000000,-1.000000,13.627777,7,147
1491851783,0.000000,12.000000,-1.000000,2.199860,1,6
1491851786,300.000000,8.000000,-1.000000,8.371857,2,68
1491851795,300.000000,8.000000,-1.000000,2.759796,1,12
