Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491957954,0.000000,8.000000,0.908264,7.104050,1,107
1491957972,0.000000,8.000000,0.910794,3.651947,1,41
1491957980,200.000000,12.000000,-1.000000,10.247650,3,82
1491957991,200.000000,4.000000,-1.000000,2.591843,1,20
1491957997,100.000000,4.000000,0.906164,2.547791,1,61
1491958006,150.000000,4.000000,-1.000000,1.449921,1,11
1491958009,200.000000,8.000000,-1.000000,2.455887,1,17
1491958013,300.000000,8.000000,0.506291,2.932556,1,52
1491958028,0.000000,12.000000,-1.000000,4.663956,1,36
1491958034,75.000000,12.000000,-1.000000,3.582916,1,39
1491958039,25.000000,4.000000,-1.000000,1.460831,1,11
1491958041,125.000000,8.000000,-1.000000,2.672928,1,22
1491958045,0.000000,12.000000,-1.000000,1.756134,1,12
1491958047,175.000000,8.000000,-1.000000,3.434723,1,35
1491958052,100.000000,8.000000,-1.000000,1.511993,1,3
1491958054,25.000000,8.000000,-1.000000,2.392822,1,10
1491958057,50.000000,12.000000,-1.000000,4.097931,2,43
1491958062,50.000000,8.000000,-1.000000,1.513763,1,13
1491958064,400.000000,12.000000,-1.000000,4.335754,1,32
1491958069,100.000000,4.000000,-1.000000,1.759918,1,13
1491958072,400.000000,8.000000,-1.000000,17.311646,3,99
1491958090,100.000000,4.000000,-1.000000,1.135651,1,2
1491958092,175.000000,12.000000,-1.000000,4.186707,1,30
1491958096,400.000000,4.000000,-1.000000,7.615692,1,34
1491958104,150.000000,12.000000,-1.000000,2.533722,1,23
1491958107,175.000000,8.000000,-1.000000,4.942932,1,34
1491958113,75.000000,12.000000,-1.000000,1.750732,1,11
1491958115,175.000000,12.000000,-1.000000,1.574799,1,8
1491958117,125.000000,8.000000,-1.000000,1.796936,1,9
1491958119,125.000000,12.000000,0.104079,1.352936,1,46
1491958145,25.000000,8.000000,-1.000000,1.884796,1,3
1491958148,50.000000,4.000000,-1.000000,2.293915,1,15
1491958151,300.000000,8.000000,-1.000000,5.935852,1,43
1491958157,50.000000,4.000000,-1.000000,1.337799,1,5
1491958158,175.000000,8.000000,0.308578,2.010956,1,37
1491958165,25.000000,8.000000,0.929670,1.668976,1,44
1491958170,75.000000,4.000000,-1.000000,2.230927,1,13
1491958172,400.000000,4.000000,-1.000000,10.155701,1,51
1491958183,50.000000,4.000000,-1.000000,1.946228,1,11
1491958186,175.000000,8.000000,-1.000000,1.787018,1,9
1491958188,25.000000,8.000000,-1.000000,2.008759,1,20
1491958190,300.000000,12.000000,0.116511,4.339722,1,66
1491958203,50.000000,8.000000,-1.000000,2.661865,1,19
1491958206,100.000000,8.000000,0.527606,2.267761,1,36
1491958212,25.000000,12.000000,-1.000000,1.228699,1,7
1491958213,125.000000,8.000000,-1.000000,2.216736,1,11
1491958216,75.000000,4.000000,-1.000000,2.270813,1,16
1491958219,150.000000,4.000000,-1.000000,4.118042,2,26
1491958223,150.000000,12.000000,-1.000000,1.189758,1,5
1491958225,150.000000,4.000000,-1.000000,1.985931,1,13
1491958228,400.000000,4.000000,-1.000000,2.951782,1,14
1491958231,100.000000,8.000000,-1.000000,3.051208,1,19
1491958235,25.000000,12.000000,-1.000000,2.528992,2,18
1491958238,100.000000,8.000000,-1.000000,1.475830,1,13
1491958242,150.000000,4.000000,0.300186,3.733765,1,49
1491958250,75.000000,8.000000,-1.000000,3.026764,1,30
1491958254,175.000000,4.000000,-1.000000,1.970947,1,15
1491958257,0.000000,12.000000,0.509341,3.895782,3,35
1491958265,400.000000,12.000000,-1.000000,13.795776,5,103
1491958279,50.000000,12.000000,-1.000000,1.885986,1,17
1491958302,75.000000,12.000000,0.940548,1.510864,1,15
1491958307,300.000000,8.000000,-1.000000,2.911987,1,19
1491958310,0.000000,4.000000,-1.000000,1.968140,1,11
1491958313,0.000000,4.000000,-1.000000,0.491821,1,0
1491958314,75.000000,4.000000,-1.000000,2.479004,1,11
1491958317,400.000000,4.000000,0.128867,2.791992,1,51
1491958323,400.000000,12.000000,0.310416,4.159668,1,57
1491958330,0.000000,4.000000,0.957079,2.159912,1,37
1491958335,300.000000,12.000000,-1.000000,4.375671,1,38
1491958340,50.000000,8.000000,-1.000000,1.613953,1,11
1491958342,75.000000,8.000000,-1.000000,1.434937,1,14
1491958344,100.000000,4.000000,-1.000000,2.259827,1,21
1491958346,150.000000,8.000000,-1.000000,3.257996,1,31
1491958350,200.000000,12.000000,-1.000000,2.247803,1,20
1491958353,125.000000,12.000000,-1.000000,2.936707,2,13
1491958356,25.000000,8.000000,-1.000000,1.344788,1,11
1491958358,300.000000,8.000000,-1.000000,2.580139,1,11
1491958361,100.000000,12.000000,-1.000000,1.899841,1,10
1491958363,300.000000,8.000000,-1.000000,4.851868,1,32
1491958369,75.000000,8.000000,-1.000000,2.746948,1,15
1491958372,25.000000,12.000000,-1.000000,3.508850,1,26
1491958376,25.000000,4.000000,-1.000000,1.224976,1,9
1491958377,0.000000,12.000000,-1.000000,2.223938,1,18
1491958380,200.000000,4.000000,-1.000000,4.251648,1,32
1491958385,125.000000,12.000000,-1.000000,1.308716,1,10
1491958387,150.000000,12.000000,-1.000000,2.001892,1,16
1491958390,0.000000,4.000000,-1.000000,1.191956,1,12
1491958391,400.000000,8.000000,-1.000000,9.831726,7,52
1491958402,300.000000,4.000000,-1.000000,2.619812,1,8
1491958405,175.000000,4.000000,0.303359,3.254822,1,55
1491958431,200.000000,8.000000,-1.000000,2.463745,1,13
1491958434,100.000000,4.000000,-1.000000,1.907898,1,6
1491958437,75.000000,12.000000,-1.000000,1.678894,1,9
1491958439,300.000000,4.000000,-1.000000,2.039795,1,9
1491958441,200.000000,8.000000,0.226969,1.728027,1,32
1491958450,25.000000,4.000000,-1.000000,1.480896,1,16
1491958452,125.000000,4.000000,0.704235,1.784912,1,33
1491958456,125.000000,4.000000,-1.000000,2.136719,1,18
1491958459,175.000000,4.000000,-1.000000,2.214966,1,13
1491958462,125.000000,4.000000,-1.000000,1.708740,1,16
1491958464,50.000000,8.000000,0.739062,1.997681,1,35
1491958469,50.000000,12.000000,-1.000000,1.437927,1,7
1491958471,200.000000,8.000000,-1.000000,1.671875,1,9
1491958474,75.000000,8.000000,-1.000000,1.518738,1,8
