Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491241235,0.000000,8.000000,0.914928,1.507864,1,20
1491241239,0.000000,8.000000,0.928537,1.676018,1,34
1491241243,200.000000,8.000000,-1.000000,4.255732,1,34
1491241248,300.000000,8.000000,-1.000000,6.659765,3,38
1491241255,200.000000,12.000000,-1.000000,2.143835,1,9
1491241258,125.000000,8.000000,-1.000000,1.892962,1,7
1491241260,175.000000,12.000000,0.572774,2.666796,1,26
1491241267,50.000000,12.000000,-1.000000,1.997746,1,8
1491241270,400.000000,4.000000,-1.000000,6.215569,2,42
1491241277,400.000000,8.000000,-1.000000,8.847855,4,72
1491241286,175.000000,8.000000,-1.000000,2.994869,1,20
1491241290,75.000000,8.000000,-1.000000,1.954666,1,17
1491241293,125.000000,4.000000,0.709951,2.064899,2,708
1491241297,0.000000,12.000000,-1.000000,1.219963,1,6
1491241299,300.000000,4.000000,-1.000000,3.643585,1,23
1491241303,100.000000,12.000000,-1.000000,2.323769,1,23
1491241306,50.000000,12.000000,-1.000000,1.465775,1,4
1491241308,400.000000,8.000000,0.301485,5.975937,2,941
1491241319,300.000000,12.000000,-1.000000,7.615677,2,90
1491241327,150.000000,12.000000,-1.000000,1.593887,1,12
1491241329,175.000000,12.000000,-1.000000,3.722733,3,38
1491241334,25.000000,4.000000,-1.000000,1.660789,1,18
1491241336,0.000000,8.000000,-1.000000,1.092026,1,16
1491241337,0.000000,8.000000,-1.000000,0.827972,1,14
1491241339,25.000000,12.000000,-1.000000,1.132751,2,11
1491241340,75.000000,12.000000,-1.000000,1.263016,1,19
1491241342,100.000000,8.000000,-1.000000,0.971794,1,11
1491241343,400.000000,12.000000,0.134061,8.063690,2,102
1491241356,125.000000,12.000000,-1.000000,2.540962,2,29
1491241359,400.000000,8.000000,-1.000000,3.583694,2,25
1491241384,0.000000,4.000000,-1.000000,1.483948,1,4
1491241386,400.000000,4.000000,0.115762,13.739761,9,192
1491241403,100.000000,8.000000,0.921823,2.007721,2,2085
1491241407,200.000000,8.000000,-1.000000,2.175903,1,20
1491241409,125.000000,12.000000,-1.000000,1.316895,2,9
1491241411,300.000000,8.000000,-1.000000,4.063705,3,41
1491241416,150.000000,8.000000,-1.000000,3.458099,3,25
1491241419,200.000000,8.000000,-1.000000,1.835876,2,20
1491241422,150.000000,8.000000,0.494510,1.101791,1,16
1491241425,300.000000,8.000000,0.291639,3.707825,2,236
1491241432,150.000000,4.000000,-1.000000,2.209656,1,11
1491241434,100.000000,4.000000,-1.000000,1.419724,1,13
1491241436,50.000000,8.000000,-1.000000,1.165787,1,15
1491241438,50.000000,8.000000,-1.000000,1.045639,1,13
1491241439,25.000000,8.000000,-1.000000,1.632690,1,12
1491241441,25.000000,12.000000,-1.000000,1.300842,1,11
1491241443,300.000000,12.000000,-1.000000,8.847672,2,66
1491241452,75.000000,4.000000,-1.000000,2.290665,1,6
1491241455,175.000000,4.000000,0.500698,2.370819,3,1742
1491241460,150.000000,8.000000,-1.000000,1.369736,1,3
1491241462,50.000000,12.000000,-1.000000,1.493866,1,8
1491241464,175.000000,8.000000,0.499574,1.822830,1,40
1491241469,200.000000,12.000000,-1.000000,2.799713,1,23
1491241472,50.000000,8.000000,-1.000000,1.109756,1,11
1491241474,0.000000,4.000000,-1.000000,1.775894,1,7
1491241476,175.000000,12.000000,-1.000000,1.894760,1,11
1491241479,175.000000,4.000000,-1.000000,1.666702,1,8
1491241481,75.000000,4.000000,-1.000000,1.194763,1,11
1491241483,50.000000,4.000000,-1.000000,1.093872,1,9
1491241484,175.000000,8.000000,-1.000000,1.822815,1,16
1491241516,0.000000,12.000000,-1.000000,1.315857,1,13
1491241517,150.000000,8.000000,-1.000000,3.285797,1,30
1491241521,125.000000,4.000000,-1.000000,1.440918,1,9
1491241523,0.000000,4.000000,-1.000000,1.579926,2,16
1491241525,300.000000,12.000000,-1.000000,3.599670,1,28
1491241529,25.000000,4.000000,-1.000000,1.976868,1,16
1491241532,100.000000,12.000000,-1.000000,0.919922,1,10
1491241533,125.000000,12.000000,0.912392,1.289032,1,1470
1491241537,100.000000,4.000000,-1.000000,1.739471,1,18
1491241539,50.000000,4.000000,-1.000000,0.821808,1,12
1491241540,0.000000,12.000000,-1.000000,1.187988,1,9
1491241542,300.000000,4.000000,-1.000000,3.959839,1,27
1491241546,0.000000,4.000000,-1.000000,2.152039,1,8
1491241549,400.000000,12.000000,-1.000000,23.887482,10,262
1491241573,300.000000,8.000000,-1.000000,3.579865,1,15
1491241577,400.000000,4.000000,-1.000000,4.999756,1,29
1491241583,75.000000,8.000000,-1.000000,2.242920,1,7
1491241586,50.000000,8.000000,-1.000000,1.553741,1,9
1491241588,400.000000,12.000000,-1.000000,1.719818,1,12
1491241590,400.000000,12.000000,-1.000000,21.467560,4,168
1491241612,175.000000,12.000000,-1.000000,1.630737,1,16
1491241614,300.000000,4.000000,-1.000000,2.747955,1,19
1491241618,50.000000,12.000000,-1.000000,0.897888,1,5
1491241619,125.000000,4.000000,-1.000000,1.672821,1,8
1491241621,200.000000,8.000000,-1.000000,1.467957,1,11
1491241623,150.000000,12.000000,0.684897,2.445618,1,583
1491241627,25.000000,12.000000,-1.000000,1.524811,2,9
1491241629,75.000000,12.000000,-1.000000,1.058624,1,14
1491241631,75.000000,8.000000,-1.000000,1.554688,1,9
1491241633,75.000000,8.000000,0.940697,1.838898,1,31
1491241660,200.000000,4.000000,-1.000000,3.075897,1,22
1491241664,100.000000,12.000000,-1.000000,1.431854,1,11
1491241666,100.000000,8.000000,-1.000000,1.095886,1,7
1491241667,125.000000,4.000000,-1.000000,3.984680,1,9
1491241672,75.000000,12.000000,0.941322,1.082855,1,217
1491241676,175.000000,4.000000,-1.000000,2.746765,1,19
1491241679,100.000000,4.000000,-1.000000,1.815979,1,7
1491241681,125.000000,12.000000,-1.000000,1.564789,1,6
1491241683,100.000000,12.000000,-1.000000,0.779877,1,3
1491241684,150.000000,12.000000,-1.000000,1.965790,1,4
