Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491845797,0.000000,8.000000,0.515570,2.204035,3,29
1491845819,0.000000,8.000000,0.491188,1.999931,2,24
1491845825,300.000000,8.000000,-1.000000,7.271599,2,49
1491845833,300.000000,8.000000,0.310242,2.747955,1,45
1491845846,100.000000,12.000000,-1.000000,2.364014,1,19
1491845850,75.000000,12.000000,-1.000000,4.074760,2,31
1491845855,0.000000,8.000000,-1.000000,1.495918,1,17
1491845857,50.000000,8.000000,-1.000000,1.418007,1,7
1491845859,50.000000,4.000000,-1.000000,1.170029,1,11
1491845861,200.000000,4.000000,-1.000000,4.639793,1,34
1491845866,150.000000,4.000000,-1.000000,1.397949,1,12
1491845868,75.000000,4.000000,-1.000000,1.014870,1,0
1491845869,300.000000,12.000000,-1.000000,4.391762,1,30
1491845874,150.000000,8.000000,0.119723,1.361816,1,33
1491845879,400.000000,8.000000,-1.000000,2.919647,1,9
1491845883,150.000000,12.000000,0.310631,3.137718,1,47
1491845890,200.000000,12.000000,0.834815,1.443687,1,14
1491845895,100.000000,4.000000,-1.000000,1.135727,1,7
1491845897,25.000000,12.000000,-1.000000,0.984795,1,9
1491845898,75.000000,4.000000,-1.000000,2.346886,1,15
1491845901,0.000000,8.000000,-1.000000,1.287994,1,9
1491845903,100.000000,8.000000,-1.000000,1.215973,1,8
1491845905,75.000000,8.000000,0.499382,2.134979,1,31
1491845912,150.000000,12.000000,-1.000000,1.969727,1,15
1491845914,125.000000,4.000000,-1.000000,2.552658,1,20
1491845917,200.000000,12.000000,-1.000000,1.779510,1,16
1491845919,125.000000,12.000000,-1.000000,1.084961,1,6
1491845920,100.000000,8.000000,-1.000000,2.856018,2,19
1491845924,25.000000,4.000000,-1.000000,1.160873,1,6
1491845925,300.000000,12.000000,-1.000000,6.323853,1,41
1491845955,100.000000,4.000000,0.720593,1.499771,1,30
1491845961,25.000000,12.000000,-1.000000,1.728729,1,9
1491845963,100.000000,12.000000,-1.000000,2.127716,1,7
1491845966,125.000000,4.000000,-1.000000,1.260590,1,7
1491845967,75.000000,12.000000,-1.000000,0.774704,1,4
1491845969,400.000000,4.000000,0.114265,3.399689,1,39
1491845976,150.000000,8.000000,-1.000000,4.521667,1,22
1491845981,100.000000,8.000000,0.138211,2.571655,1,27
1491845986,400.000000,12.000000,-1.000000,16.191605,5,92
1491846003,50.000000,12.000000,0.301316,1.158005,1,21
1491846007,100.000000,8.000000,-1.000000,1.503754,1,16
1491846009,125.000000,12.000000,-1.000000,2.012802,1,9
1491846011,25.000000,4.000000,-1.000000,1.056976,1,8
1491846012,25.000000,8.000000,-1.000000,2.344742,1,17
1491846015,150.000000,8.000000,-1.000000,1.345917,1,9
1491846017,25.000000,8.000000,-1.000000,1.864822,1,17
1491846021,125.000000,4.000000,0.112765,1.632965,1,24
1491846025,400.000000,4.000000,-1.000000,2.967987,1,19
1491846028,0.000000,12.000000,0.267163,1.024002,1,22
1491846031,125.000000,12.000000,0.383325,1.560928,1,19
1491846034,75.000000,12.000000,0.227717,1.258789,1,27
1491846037,125.000000,8.000000,-1.000000,1.240967,1,15
1491846038,0.000000,4.000000,0.306628,0.963928,1,20
1491846041,200.000000,8.000000,0.495204,1.743744,1,52
1491846046,400.000000,12.000000,0.124222,6.035522,2,87
1491846057,150.000000,4.000000,-1.000000,1.845795,1,18
1491846059,400.000000,8.000000,-1.000000,2.507782,1,14
1491846062,75.000000,8.000000,-1.000000,1.563049,1,4
1491846064,0.000000,12.000000,-1.000000,0.791870,1,3
1491846066,400.000000,8.000000,-1.000000,2.159912,1,10
1491846090,175.000000,4.000000,0.008060,1.318848,1,19
1491846094,200.000000,8.000000,-1.000000,1.975647,1,17
1491846097,400.000000,8.000000,0.000266,1.587891,1,26
1491846103,300.000000,4.000000,-1.000000,2.879761,1,29
1491846107,175.000000,12.000000,0.282261,2.846863,3,37
1491846113,50.000000,4.000000,0.865733,1.397949,1,24
1491846116,50.000000,8.000000,0.921157,2.061859,2,11
1491846120,25.000000,8.000000,-1.000000,0.996765,1,14
1491846121,25.000000,12.000000,0.656456,0.984802,1,19
1491846124,150.000000,8.000000,-1.000000,1.761871,1,17
1491846126,175.000000,8.000000,-1.000000,2.350830,1,19
1491846129,75.000000,8.000000,-1.000000,1.778870,1,15
1491846131,300.000000,4.000000,-1.000000,2.671906,1,16
1491846134,125.000000,12.000000,-1.000000,1.380920,1,14
