Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1461701131,0.000000,8.000000,0.914952,1.099991,2,351
1461701138,0.000000,8.000000,0.919067,0.766647,1,621
1461701142,75.000000,12.000000,-1.000000,1.199928,3,425
1461701145,300.000000,12.000000,-1.000000,3.316498,2,1467
1461701150,200.000000,12.000000,-1.000000,1.233284,1,468
1461701152,200.000000,12.000000,0.490398,1.033310,2,445
1461701157,100.000000,12.000000,-1.000000,1.750130,3,932
1461701161,0.000000,4.000000,-1.000000,0.716667,1,175
1461701162,50.000000,12.000000,-1.000000,0.716629,1,298
1461701164,100.000000,12.000000,0.723594,0.533249,1,152
1461701169,0.000000,8.000000,-1.000000,0.916656,1,672
1461701171,100.000000,4.000000,0.685185,0.849960,1,364
1461701175,175.000000,8.000000,-1.000000,1.783295,2,698
1461701177,25.000000,4.000000,-1.000000,0.749954,2,317
1461701179,75.000000,12.000000,-1.000000,0.749954,1,611
1461701180,150.000000,12.000000,-1.000000,0.533310,1,74
1461701181,50.000000,12.000000,-1.000000,0.699921,1,310
1461701183,150.000000,4.000000,0.337449,1.100113,3,590
1461701188,75.000000,12.000000,0.488340,0.766724,1,437
1461701190,150.000000,12.000000,-1.000000,0.883301,1,191
1461701192,50.000000,12.000000,-1.000000,0.533279,1,49
1461701193,175.000000,8.000000,-1.000000,2.033447,2,934
1461701196,175.000000,12.000000,-1.000000,0.933304,1,457
1461701198,400.000000,8.000000,0.635117,3.699829,4,1442
1461701204,100.000000,4.000000,-1.000000,0.866638,1,324
1461701206,150.000000,12.000000,0.324417,0.983353,1,477
1461701209,150.000000,8.000000,-1.000000,1.333252,2,777
1461701211,125.000000,8.000000,-1.000000,0.866592,1,368
1461701213,150.000000,12.000000,-1.000000,1.983276,3,1041
1461701216,100.000000,8.000000,-1.000000,0.916656,1,537
1461701239,25.000000,12.000000,-1.000000,0.649902,1,342
1461701240,150.000000,4.000000,-1.000000,1.049911,1,460
1461701242,25.000000,8.000000,-1.000000,0.649933,1,369
1461701243,50.000000,4.000000,0.490398,0.733307,1,470
1461701246,300.000000,4.000000,-1.000000,2.033203,2,608
1461701249,125.000000,4.000000,-1.000000,1.066605,1,465
1461701251,25.000000,8.000000,0.674211,0.616638,1,57
1461701254,400.000000,4.000000,0.088477,3.716537,6,1277
1461701260,175.000000,8.000000,-1.000000,1.483200,1,444
1461701262,300.000000,4.000000,0.639918,2.716537,2,472
1461701268,125.000000,12.000000,0.707133,0.850006,1,246
1461701271,175.000000,4.000000,-1.000000,1.433289,1,605
1461701273,50.000000,4.000000,-1.000000,0.749908,1,322
1461701274,0.000000,4.000000,-1.000000,0.733276,1,306
1461701275,75.000000,8.000000,-1.000000,1.049866,1,737
1461701277,400.000000,12.000000,-1.000000,5.399811,5,1849
1461701283,175.000000,12.000000,0.292181,1.233292,1,747
1461701287,0.000000,12.000000,-1.000000,0.733261,1,389
1461701288,50.000000,12.000000,0.938272,0.849991,1,201
1461701292,0.000000,8.000000,-1.000000,0.649918,1,372
1461701293,75.000000,4.000000,0.698217,0.749969,1,207
1461701296,150.000000,4.000000,-1.000000,1.383270,1,766
1461701298,100.000000,8.000000,0.497257,0.949921,1,471
1461701302,150.000000,4.000000,-1.000000,1.083313,1,242
1461701303,175.000000,4.000000,0.109739,1.549957,1,773
1461701307,150.000000,8.000000,-1.000000,1.099915,1,286
1461701309,100.000000,12.000000,-1.000000,0.999939,1,481
1461701310,300.000000,8.000000,-1.000000,2.333221,2,563
1461701314,400.000000,4.000000,-1.000000,2.049927,1,683
1461701317,300.000000,4.000000,-1.000000,2.516602,2,820
1461701340,125.000000,8.000000,-1.000000,1.733185,3,879
1461701343,50.000000,4.000000,-1.000000,0.783295,1,326
1461701344,100.000000,12.000000,-1.000000,0.799957,1,348
1461701345,125.000000,4.000000,-1.000000,0.916565,1,432
1461701347,75.000000,4.000000,-1.000000,0.716614,1,141
1461701348,200.000000,4.000000,-1.000000,1.283234,1,551
1461701350,25.000000,12.000000,-1.000000,0.633270,1,320
1461701351,75.000000,8.000000,-1.000000,0.566681,1,240
1461701352,25.000000,8.000000,-1.000000,0.616638,1,375
1461701353,400.000000,8.000000,-1.000000,2.983246,4,732
1461701357,175.000000,4.000000,-1.000000,1.149933,1,608
1461701359,400.000000,12.000000,-1.000000,4.649841,2,2333
1461701365,150.000000,4.000000,-1.000000,1.416595,1,549
1461701367,25.000000,8.000000,-1.000000,0.599976,1,96
1461701368,300.000000,12.000000,-1.000000,2.016602,2,814
1461701371,150.000000,8.000000,-1.000000,1.033264,1,521
1461701373,400.000000,4.000000,-1.000000,3.466583,4,786
1461701377,100.000000,8.000000,-1.000000,1.133270,2,530
1461701379,300.000000,8.000000,-1.000000,1.366882,1,582
1461701382,25.000000,4.000000,0.699588,0.816589,1,547
1461701384,125.000000,4.000000,0.965020,1.016602,1,479
1461701388,300.000000,12.000000,0.108368,2.549866,4,1198
1461701393,400.000000,12.000000,0.106996,2.249878,3,713
1461701397,125.000000,12.000000,-1.000000,1.249908,2,579
1461701399,75.000000,12.000000,-1.000000,1.033264,1,340
1461701401,175.000000,12.000000,-1.000000,1.349945,1,963
1461701402,100.000000,12.000000,-1.000000,0.966614,1,269
1461701404,200.000000,8.000000,-1.000000,2.199951,3,701
1461701406,175.000000,8.000000,-1.000000,1.333282,2,578
1461701408,75.000000,8.000000,-1.000000,1.099792,1,450
1461701430,0.000000,12.000000,-1.000000,0.549957,1,218
