Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1460684607,0.000000,8.000000,0.910837,1.266647,1,600
1460684697,0.000000,8.000000,0.926612,1.050003,1,842
1460684713,25.000000,8.000000,-1.000000,0.999924,1,627
1460684717,100.000000,12.000000,0.687243,1.399948,1,699
1460684723,150.000000,4.000000,-1.000000,1.999878,1,623
1460684726,125.000000,8.000000,-1.000000,1.149902,1,518
1460684730,150.000000,8.000000,-1.000000,1.766617,1,729
1460684733,25.000000,8.000000,-1.000000,0.766632,1,172
1460684734,25.000000,4.000000,-1.000000,1.049911,1,359
1460684736,150.000000,12.000000,0.458162,1.183273,1,537
1460684746,50.000000,4.000000,-1.000000,1.416641,1,483
1460684748,200.000000,4.000000,-1.000000,1.333298,1,487
1460684750,175.000000,8.000000,-1.000000,1.083282,1,345
1460684751,50.000000,12.000000,-1.000000,0.949921,1,489
1460684753,100.000000,4.000000,-1.000000,0.949921,1,269
1460684756,0.000000,12.000000,0.506173,0.966766,1,486
1460684764,75.000000,8.000000,-1.000000,0.983276,1,100
1460684766,50.000000,4.000000,-1.000000,1.049973,1,513
1460684767,125.000000,4.000000,0.698217,1.449921,1,1092
1460684771,75.000000,4.000000,-1.000000,1.099899,1,256
1460684773,125.000000,4.000000,-1.000000,1.133240,1,337
1460684775,300.000000,12.000000,-1.000000,3.133163,1,1528
1460684779,125.000000,8.000000,-1.000000,1.249908,1,375
1460684780,200.000000,12.000000,-1.000000,1.149948,1,304
1460684782,25.000000,4.000000,-1.000000,1.033295,1,550
1460684784,100.000000,8.000000,0.497257,1.299881,1,672
1460684788,100.000000,4.000000,-1.000000,1.299911,1,606
1460684790,100.000000,12.000000,-1.000000,1.299927,1,500
1460684793,300.000000,12.000000,0.320988,3.916534,2,1524
1460684800,50.000000,4.000000,0.956104,1.183273,1,466
1460684827,50.000000,8.000000,-1.000000,1.183243,1,848
1460684829,400.000000,12.000000,-1.000000,5.616440,3,2381
1460684837,200.000000,12.000000,0.244856,1.166580,1,179
