Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1460753384,0.000000,8.000000,0.517833,1.116712,1,410
1460753460,0.000000,8.000000,0.923868,0.733345,1,251
1460753464,75.000000,12.000000,-1.000000,1.649933,3,648
1460753466,175.000000,8.000000,-1.000000,2.049950,3,860
1460753474,75.000000,4.000000,-1.000000,0.899971,1,329
1460753476,75.000000,12.000000,0.390261,1.183266,1,451
1460753482,100.000000,8.000000,-1.000000,0.899727,1,491
1460753483,125.000000,12.000000,-1.000000,1.849892,2,959
1460753486,100.000000,12.000000,-1.000000,1.549896,2,754
1460753488,50.000000,12.000000,-1.000000,1.199944,1,521
1460753489,75.000000,12.000000,-1.000000,1.149925,1,600
1460753491,125.000000,4.000000,-1.000000,1.233284,1,679
1460753493,175.000000,12.000000,-1.000000,1.366562,2,506
1460753495,300.000000,4.000000,-1.000000,2.233246,2,519
1460753499,175.000000,12.000000,-1.000000,1.066605,1,304
1460753501,150.000000,8.000000,-1.000000,2.133278,3,684
1460753503,0.000000,8.000000,0.314815,0.966675,2,748
1460753508,200.000000,8.000000,-1.000000,2.083237,4,1312
1460753510,25.000000,12.000000,0.688615,1.233261,4,784
1460753513,25.000000,12.000000,-1.000000,0.833267,2,496
1460753514,25.000000,8.000000,-1.000000,0.816605,1,400
1460753516,75.000000,4.000000,0.530178,0.966614,2,502
1460753519,100.000000,4.000000,-1.000000,0.749969,1,187
1460753521,150.000000,4.000000,-1.000000,1.266586,3,436
1460753522,400.000000,4.000000,0.060357,1.016586,2,205
1460753527,125.000000,8.000000,-1.000000,0.916595,2,601
1460753529,50.000000,8.000000,0.797668,0.533234,1,404
1460753531,150.000000,12.000000,0.502744,1.416641,3,816
1460753537,125.000000,12.000000,-1.000000,0.899979,1,704
1460753539,200.000000,12.000000,-1.000000,2.583206,2,1783
1460753563,175.000000,4.000000,-1.000000,2.949936,4,1842
1460753567,0.000000,8.000000,-1.000000,0.816376,2,420
1460753568,0.000000,4.000000,-1.000000,0.933304,2,506
1460753570,150.000000,12.000000,-1.000000,1.583282,2,1212
1460753572,125.000000,8.000000,-1.000000,1.049927,1,721
1460753573,100.000000,8.000000,-1.000000,0.799942,1,525
1460753575,200.000000,4.000000,0.683813,1.033249,2,410
1460753578,300.000000,12.000000,0.052812,2.833267,4,1862
1460753583,300.000000,4.000000,0.112483,1.950317,3,658
1460753587,75.000000,4.000000,-1.000000,1.216599,2,799
1460753589,25.000000,4.000000,-1.000000,0.849915,1,556
1460753590,175.000000,8.000000,-1.000000,0.649994,1,260
1460753591,200.000000,8.000000,-1.000000,1.599564,1,1255
1460753593,150.000000,12.000000,-1.000000,0.733307,1,228
1460753595,0.000000,8.000000,-1.000000,0.666702,1,302
1460753596,100.000000,4.000000,-1.000000,0.866684,1,776
1460753597,50.000000,4.000000,-1.000000,0.683228,1,364
1460753598,75.000000,8.000000,-1.000000,0.933289,1,561
1460753599,200.000000,12.000000,-1.000000,1.149948,1,918
1460753601,100.000000,12.000000,-1.000000,0.733231,1,504
1460753602,175.000000,8.000000,-1.000000,0.966644,1,483
1460753603,150.000000,4.000000,0.456104,0.766647,2,733
1460753606,400.000000,8.000000,-1.000000,0.899887,1,383
1460753607,200.000000,4.000000,-1.000000,1.083313,4,485
1460753609,300.000000,8.000000,-1.000000,0.866745,2,327
1460753610,100.000000,4.000000,-1.000000,1.216614,5,920
1460753612,200.000000,12.000000,-1.000000,1.333221,5,597
1460753616,75.000000,4.000000,-1.000000,1.066544,5,442
1460753617,100.000000,8.000000,-1.000000,0.516541,1,399
1460753618,300.000000,12.000000,-1.000000,0.916641,2,721
1460753642,175.000000,12.000000,-1.000000,0.616638,1,301
1460753643,125.000000,8.000000,0.296982,1.166656,6,1195
1460753645,300.000000,12.000000,-1.000000,2.949921,13,2074
1460753649,175.000000,12.000000,0.318930,0.749969,3,432
1460753652,25.000000,4.000000,-1.000000,0.733246,3,158
1460753653,75.000000,8.000000,-1.000000,0.899963,3,649
1460753655,100.000000,12.000000,0.340192,0.499969,1,462
1460753657,50.000000,8.000000,-1.000000,1.049957,4,379
1460753658,150.000000,8.000000,0.574760,0.749969,2,190
1460753663,25.000000,8.000000,-1.000000,0.849945,3,548
1460753664,25.000000,12.000000,-1.000000,0.516510,1,528
1460753665,50.000000,8.000000,-1.000000,0.549927,1,451
1460753666,125.000000,12.000000,-1.000000,0.733337,2,870
1460753667,125.000000,4.000000,0.692044,0.500061,2,298
1460753670,400.000000,4.000000,-1.000000,0.949921,2,594
1460753671,400.000000,8.000000,-1.000000,2.033203,7,922
1460753674,300.000000,8.000000,-1.000000,1.233429,3,567
1460753676,400.000000,12.000000,-1.000000,1.199982,3,629
1460753677,0.000000,4.000000,-1.000000,1.433289,6,499
1460753679,400.000000,8.000000,-1.000000,3.033173,12,2806
1460753683,100.000000,4.000000,-1.000000,1.566559,6,728
1460753685,400.000000,12.000000,-1.000000,3.683228,16,1829
1460753689,50.000000,8.000000,-1.000000,1.016266,4,583
1460753691,75.000000,8.000000,-1.000000,0.733276,2,602
1460753692,75.000000,12.000000,-1.000000,1.283264,3,746
1460753693,400.000000,8.000000,-1.000000,1.266449,4,759
1460753695,25.000000,12.000000,-1.000000,2.066589,8,1850
1460753698,200.000000,8.000000,-1.000000,0.616730,1,183
1460753699,150.000000,12.000000,-1.000000,0.716644,2,520
1460753700,25.000000,8.000000,-1.000000,0.883270,4,403
1460753723,100.000000,8.000000,-1.000000,0.699921,2,498
1460753724,175.000000,12.000000,-1.000000,0.783295,2,213
1460753725,175.000000,4.000000,-1.000000,0.633301,1,751
1460753726,300.000000,4.000000,-1.000000,1.233246,3,554
1460753728,25.000000,12.000000,-1.000000,0.899933,3,464
1460753729,125.000000,4.000000,-1.000000,1.199951,4,594
1460753731,50.000000,4.000000,-1.000000,0.983398,3,938
1460753732,200.000000,12.000000,0.574760,1.666656,5,1417
1460753736,0.000000,12.000000,0.668724,1.049988,5,1126
1460753739,125.000000,12.000000,-1.000000,2.516571,8,1186
1460753742,50.000000,12.000000,-1.000000,0.450012,1,481
1460753743,300.000000,4.000000,-1.000000,0.699982,1,609
1460753744,175.000000,4.000000,-1.000000,1.399963,6,723
1460753746,175.000000,4.000000,0.344993,0.683319,2,334
1460753750,25.000000,4.000000,0.900549,0.583069,3,791
1460753752,150.000000,4.000000,-1.000000,0.799988,2,610
1460753753,0.000000,4.000000,-1.000000,1.066681,3,668
1460753755,50.000000,4.000000,-1.000000,0.499969,1,741
1460753756,0.000000,12.000000,-1.000000,0.483276,1,691
1460753757,75.000000,4.000000,-1.000000,0.766602,2,527
1460753758,150.000000,4.000000,-1.000000,1.216614,2,845
1460753759,0.000000,4.000000,0.461591,0.899963,3,583
