user_id	turn	x_curs	y_cursl	x_targ	y_targ	angle	min_tim	lag	dist	elapsed	targ_dist_trvl	mouse_dist_trvl
1841309	1	1001.0	539.0	1005.5687681713096	566.7844023769601	90	150	0	28.157532882836104	735.7168197631836	148.21767615617927	73.70507547993274
1841309	2	867.0	458.0	853.2250324955905	504.74129072142046	90	150	0	48.728820917931955	663.6319160461426	120.39120944684063	236.19749896951595
1841309	3	714.0	511.0	767.0858440146354	492.4390163063383	90	150	0	56.23714920248518	655.6069850921631	116.0949447020186	308.18393084168133
1841309	4	1137.0	1171.0	1330.2009030789834	1164.270346021771	90	0	250	193.3180725985065	1713.6240005493164	730.2399851191689	1043.0495044878376
1841309	5	1168.0	512.0	1138.3281558555263	509.4512902954046	0	0	62.5	29.78110568955146	749.1559982299805	0.0	301.34652274364703
1841309	6	1163.0	249.0	1169.3188953567442	151.52671318863267	90	75	0	97.6778894138308	808.021068572998	349.828820136695	465.0604056782102
1841309	7	790.0	393.0	993.7347011886528	395.0533460372965	360	75	250	203.7450482794086	1218.1768417358398	241.131093681658	321.30445520157366
1841309	8	936.0	871.0	946.8639111876629	861.433264439634	360	0	0	14.475738170311018	656.6340923309326	72.39886111979106	324.29428472438326
1841309	9	1331.0	71.0	1443.7946048462748	-289.95902098244903	90	150	250	378.1719684363654	1426.361083984375	1152.9134049150707	1025.3032675054108
1841309	10	911.0	571.0	867.3652675078771	627.2995395204438	90	150	0	71.22940425044376	720.693826675415	295.4380480230088	345.7440171962002
1841309	11	220.0	0.0	17.147759669374835	17.24870249121868	0	0	250	203.58425564071572	1433.6130619049072	1176.0	1640.9894664855508
1841309	12	951.0	693.0	936.1899828655525	682.30538512498	90	75	0	18.267769290409497	543.524980545044	164.50681443810421	101.65437535871474
1841309	13	1243.0	521.0	1203.18774773048	499.1554840457677	360	0	0	45.411433670900706	776.749849319458	77.56308614032702	436.25111479024076
1841309	14	798.0	110.0	812.8493072399779	200.78634975276975	360	0	250	91.99273464214168	1091.0530090332031	232.25583168433351	586.8040486141698
1841309	15	729.0	458.0	692.8537574994418	387.8169020028348	0	0	125	78.94439873346842	740.7150268554688	351.0000000000001	451.0119902181179
1841309	16	1080.0	1095.0	1107.7040265689557	1242.7168005689402	90	75	62.5	150.2922694567404	899.8689651489258	469.8512795748794	783.88134398822
1841309	17	1126.0	924.0	1079.4672064610165	907.9418438884616	0	0	125	49.22565644299932	613.2450103759766	231.00000000000003	369.09931685920753
1841309	18	1003.0	954.0	934.8466348614012	963.4067030734504	90	75	0	68.79947123653814	624.600887298584	188.89462390101951	391.5501821868699
