Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491247533,0.000000,8.000000,0.517895,8.927980,5,95
1491247620,0.000000,8.000000,0.712882,3.343918,2,32
1491247634,50.000000,4.000000,-1.000000,1.381821,1,7
1491247636,175.000000,12.000000,-1.000000,18.414627,6,157
1491247657,75.000000,4.000000,0.907000,2.494507,1,29
1491247665,200.000000,8.000000,-1.000000,4.979752,2,24
1491247671,400.000000,4.000000,-1.000000,15.359604,2,104
1491247687,100.000000,4.000000,-1.000000,1.715851,1,10
1491247690,150.000000,4.000000,-1.000000,2.605713,1,6
1491247693,50.000000,8.000000,-1.000000,2.345886,1,16
1491247696,400.000000,4.000000,-1.000000,10.167694,2,80
1491247707,400.000000,8.000000,0.929707,2.419846,1,23
1491247714,300.000000,4.000000,0.704368,3.859650,1,31
1491247723,200.000000,12.000000,-1.000000,19.291489,9,136
1491247743,0.000000,8.000000,0.938465,1.548004,1,22
1491247751,175.000000,8.000000,0.935304,3.854782,1,43
1491247759,400.000000,12.000000,0.690916,11.331512,3,106
1491247774,100.000000,8.000000,-1.000000,2.639679,1,6
1491247777,0.000000,12.000000,-1.000000,2.131958,1,15
1491247780,125.000000,4.000000,-1.000000,2.564819,1,11
1491247782,175.000000,12.000000,0.903705,3.162720,2,33
1491247789,75.000000,12.000000,0.953063,1.906525,1,13
1491247794,150.000000,8.000000,-1.000000,4.693817,2,31
1491247799,0.000000,4.000000,-1.000000,1.331970,1,8
1491247802,300.000000,8.000000,-1.000000,4.963806,1,29
1491247807,75.000000,4.000000,-1.000000,2.014923,1,7
1491247809,300.000000,12.000000,-1.000000,18.839478,4,158
1491247829,400.000000,4.000000,-1.000000,3.091827,1,7
1491247832,200.000000,8.000000,-1.000000,3.147827,1,17
1491247836,50.000000,4.000000,0.524336,2.973724,1,33
1491247868,75.000000,8.000000,-1.000000,1.274658,1,4
1491247870,75.000000,8.000000,-1.000000,1.630890,1,7
1491247873,25.000000,4.000000,-1.000000,0.540710,1,1
1491247874,400.000000,4.000000,0.910691,2.463776,1,31
1491247880,50.000000,8.000000,-1.000000,1.517914,1,8
1491247882,200.000000,12.000000,-1.000000,8.355804,4,56
1491247890,400.000000,8.000000,-1.000000,6.971710,3,35
1491247898,150.000000,12.000000,0.936543,2.477814,1,35
1491247904,400.000000,8.000000,-1.000000,3.731842,1,12
1491247908,25.000000,4.000000,0.717937,3.328766,1,37
1491247916,175.000000,4.000000,-1.000000,1.274963,1,5
1491247918,300.000000,8.000000,-1.000000,2.851807,1,4
1491247921,100.000000,8.000000,0.918409,2.003784,1,15
1491247926,100.000000,12.000000,-1.000000,2.035645,1,11
1491247929,200.000000,8.000000,0.504229,1.463898,1,32
1491247938,25.000000,8.000000,-1.000000,3.584595,1,21
1491247942,50.000000,8.000000,-1.000000,1.261810,1,7
1491247943,25.000000,8.000000,-1.000000,0.740814,1,3
