Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1492013521,0.000000,8.000000,0.517904,4.859816,1,56
1492013539,0.000000,8.000000,0.911420,0.842762,1,16
1492013546,75.000000,4.000000,-1.000000,1.226933,1,10
1492013549,125.000000,8.000000,0.706375,2.392616,2,64
1492013563,50.000000,8.000000,-1.000000,5.925751,5,64
1492013570,100.000000,4.000000,-1.000000,1.739861,1,14
1492013573,300.000000,4.000000,-1.000000,6.315994,2,56
1492013581,25.000000,12.000000,-1.000000,4.304680,3,52
1492013586,125.000000,4.000000,-1.000000,5.444679,4,48
1492013592,125.000000,8.000000,-1.000000,13.759537,2,21
1492013607,0.000000,8.000000,-1.000000,7.599632,2,13
1492013616,50.000000,4.000000,0.120297,3.064308,1,26
1492013630,0.000000,4.000000,-1.000000,10.149979,1,14
1492013641,150.000000,12.000000,-1.000000,13.779541,3,21
1492013656,300.000000,8.000000,0.566854,6.005707,1,119
1492013678,25.000000,8.000000,-1.000000,12.968842,1,21
1492013691,400.000000,4.000000,0.113502,6.923172,1,125
1492013712,75.000000,8.000000,-1.000000,5.253555,1,7
1492013718,150.000000,8.000000,-1.000000,11.076889,2,19
1492013730,200.000000,8.000000,-1.000000,5.430893,3,8
1492013736,100.000000,12.000000,-1.000000,14.262421,2,23
1492013751,100.000000,4.000000,-1.000000,7.996887,1,14
1492013760,75.000000,8.000000,-1.000000,4.113525,1,7
1492013765,50.000000,12.000000,0.398907,2.079926,1,15
1492013775,400.000000,12.000000,-1.000000,3.716827,1,5
1492013780,175.000000,8.000000,-1.000000,5.916412,1,9
1492013786,150.000000,8.000000,0.307622,3.029968,1,40
1492013798,300.000000,12.000000,-1.000000,5.804443,1,6
1492013804,125.000000,4.000000,-1.000000,2.017242,1,2
1492013807,100.000000,12.000000,-1.000000,4.386292,3,7
1492013834,100.000000,8.000000,-1.000000,0.664368,1,0
1492013835,400.000000,8.000000,-1.000000,4.265320,1,6
1492013840,400.000000,4.000000,-1.000000,4.333221,1,6
1492013847,75.000000,8.000000,-1.000000,2.886749,1,5
1492013851,125.000000,12.000000,-1.000000,3.224335,1,6
1492013855,175.000000,8.000000,-1.000000,2.682556,1,4
1492013858,75.000000,4.000000,-1.000000,7.245911,1,13
1492013866,100.000000,8.000000,-1.000000,1.941711,1,3
1492013869,300.000000,12.000000,-1.000000,8.370087,1,16
1492013878,100.000000,12.000000,0.506336,4.791626,1,14
1492013889,0.000000,8.000000,-1.000000,4.128448,1,7
1492013894,400.000000,4.000000,-1.000000,4.093048,1,6
1492013899,100.000000,12.000000,-1.000000,3.610138,3,7
