Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1490718634,0.000000,8.000000,0.516366,19.979340,1,212
1490718665,0.000000,8.000000,0.500188,1.379841,1,12
1490718670,175.000000,12.000000,-1.000000,2.318760,1,19
1490718673,50.000000,4.000000,-1.000000,1.977711,3,11
1490718677,100.000000,8.000000,0.506362,2.187847,2,40
1490718682,400.000000,8.000000,-1.000000,8.131702,6,82
1490718691,25.000000,12.000000,-1.000000,2.640900,3,30
1490718695,25.000000,12.000000,-1.000000,2.296867,2,14
1490718697,400.000000,12.000000,-1.000000,8.659714,9,59
1490718707,25.000000,8.000000,-1.000000,2.956795,1,6
1490718710,200.000000,8.000000,-1.000000,8.235649,5,39
1490718719,100.000000,4.000000,-1.000000,1.495804,1,8
1490718721,100.000000,4.000000,-1.000000,1.963715,2,9
1490718723,150.000000,4.000000,-1.000000,1.569916,1,14
1490718725,0.000000,8.000000,-1.000000,0.919930,1,12
1490718727,0.000000,4.000000,-1.000000,1.123901,1,14
1490718728,75.000000,12.000000,-1.000000,2.878685,4,28
1490718732,75.000000,12.000000,0.917449,1.246902,1,40
1490718737,300.000000,4.000000,-1.000000,2.827789,2,15
1490718741,400.000000,4.000000,-1.000000,3.447845,2,8
1490718745,125.000000,4.000000,-1.000000,1.037018,1,5
1490718746,50.000000,12.000000,0.314781,1.989754,1,46
1490718752,150.000000,8.000000,-1.000000,2.665642,3,12
1490718755,400.000000,12.000000,-1.000000,5.511711,2,31
1490718761,125.000000,12.000000,-1.000000,2.848785,1,9
1490718764,400.000000,8.000000,-1.000000,1.919876,1,4
1490718767,150.000000,4.000000,-1.000000,2.477554,2,10
1490718770,175.000000,8.000000,-1.000000,0.790695,1,3
1490718772,100.000000,8.000000,-1.000000,2.091949,2,9
1490718774,200.000000,12.000000,-1.000000,1.176086,1,7
1490718800,0.000000,4.000000,-1.000000,1.507843,1,5
1490718803,200.000000,12.000000,-1.000000,2.935928,3,17
1490718806,75.000000,12.000000,-1.000000,1.974838,1,7
1490718809,150.000000,12.000000,-1.000000,2.002029,1,4
1490718811,25.000000,4.000000,-1.000000,2.000732,1,10
1490718814,400.000000,4.000000,-1.000000,2.615906,1,15
1490718817,175.000000,12.000000,-1.000000,1.858704,1,18
1490718819,125.000000,8.000000,-1.000000,3.668930,3,30
1490718823,150.000000,4.000000,0.300471,1.581772,2,26
1490718828,75.000000,8.000000,-1.000000,1.654877,2,14
1490718830,0.000000,8.000000,-1.000000,0.979965,1,14
1490718832,125.000000,8.000000,0.106995,2.444672,4,48
1490718837,150.000000,4.000000,-1.000000,2.182022,1,18
1490718840,100.000000,12.000000,0.494453,3.163910,5,58
1490718846,0.000000,4.000000,-1.000000,1.184021,1,8
1490718848,200.000000,12.000000,-1.000000,2.035736,1,14
1490718850,200.000000,4.000000,-1.000000,1.235855,1,11
1490718852,400.000000,4.000000,-1.000000,2.855698,1,17
1490718855,25.000000,12.000000,0.521501,0.964951,1,14
1490718859,150.000000,4.000000,-1.000000,1.957718,2,8
1490718861,100.000000,4.000000,-1.000000,1.740051,1,14
1490718863,0.000000,8.000000,0.506279,2.391876,1,23
1490718868,100.000000,12.000000,-1.000000,0.687866,1,0
1490718869,25.000000,8.000000,-1.000000,0.788971,1,5
1490718870,125.000000,4.000000,-1.000000,2.140823,2,9
1490718873,150.000000,8.000000,-1.000000,1.797791,1,12
1490718875,200.000000,8.000000,-1.000000,6.031677,4,32
1490718882,125.000000,8.000000,-1.000000,2.400620,1,14
1490718884,300.000000,4.000000,-1.000000,1.351837,1,5
1490718886,50.000000,12.000000,-1.000000,4.197906,5,34
1490718911,400.000000,12.000000,0.103076,5.039581,2,50
1490718920,25.000000,4.000000,-1.000000,1.548920,1,13
1490718922,300.000000,8.000000,-1.000000,5.595642,2,33
1490718928,75.000000,12.000000,-1.000000,0.966858,1,5
1490718929,200.000000,4.000000,-1.000000,3.315735,3,18
1490718933,0.000000,12.000000,0.490924,2.263916,1,32
1490718937,25.000000,4.000000,0.694161,1.804810,1,39
1490718942,50.000000,8.000000,-1.000000,1.581909,1,6
1490718944,25.000000,8.000000,-1.000000,1.256866,1,10
1490718946,75.000000,8.000000,-1.000000,3.242798,1,36
1490718949,200.000000,8.000000,-1.000000,2.879608,1,15
1490718953,0.000000,8.000000,-1.000000,1.788025,1,4
1490718955,100.000000,8.000000,-1.000000,2.419861,2,15
1490718957,150.000000,12.000000,-1.000000,1.497711,1,8
1490718959,300.000000,12.000000,-1.000000,0.783905,1,2
1490718961,125.000000,8.000000,-1.000000,1.160889,2,5
1490718962,125.000000,4.000000,0.089782,1.312988,1,58
1490718967,50.000000,8.000000,-1.000000,2.325897,1,26
1490718970,175.000000,12.000000,-1.000000,1.758942,1,4
1490718972,400.000000,8.000000,0.110012,1.348785,1,25
1490718975,25.000000,4.000000,-1.000000,0.908813,1,14
1490718976,175.000000,4.000000,0.121369,1.826691,1,41
1490718981,125.000000,4.000000,-1.000000,1.728760,1,20
1490718983,50.000000,4.000000,-1.000000,1.309937,3,19
1490718985,200.000000,8.000000,0.135790,2.175720,3,38
1490718989,25.000000,12.000000,-1.000000,1.212769,2,9
1490718990,150.000000,12.000000,-1.000000,1.405731,1,14
1490718992,300.000000,8.000000,-1.000000,3.613892,3,25
1490718996,150.000000,8.000000,0.074573,2.061798,3,30
1490719000,150.000000,12.000000,-1.000000,1.333923,1,13
