Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491502431,0.000000,8.000000,0.282405,7.271774,6,108
1491502454,0.000000,8.000000,0.712620,1.675793,1,58
1491502461,75.000000,12.000000,-1.000000,1.842644,1,10
1491502468,200.000000,8.000000,0.529099,3.449982,1,24
1491502474,150.000000,8.000000,-1.000000,2.636292,1,18
1491502477,125.000000,12.000000,-1.000000,4.694473,2,32
1491502483,300.000000,8.000000,0.123730,10.556404,2,62
1491502496,175.000000,8.000000,-1.000000,2.299843,2,21
1491502499,0.000000,12.000000,-1.000000,1.608154,3,28
1491502502,0.000000,8.000000,-1.000000,0.930168,4,18
1491502503,200.000000,8.000000,-1.000000,2.029640,5,31
1491502506,175.000000,12.000000,-1.000000,6.477386,17,102
1491502513,175.000000,4.000000,-1.000000,1.283791,2,16
1491502515,200.000000,8.000000,-1.000000,1.250389,3,20
1491502517,75.000000,12.000000,-1.000000,2.241486,8,40
1491502520,300.000000,8.000000,-1.000000,26.109810,46,283
1491502547,0.000000,12.000000,-1.000000,3.275497,1,15
1491502551,150.000000,8.000000,-1.000000,2.561554,9,35
1491502554,50.000000,12.000000,-1.000000,2.153168,6,38
1491502557,150.000000,4.000000,-1.000000,1.666336,6,27
1491502559,100.000000,8.000000,-1.000000,0.734192,2,13
1491502560,150.000000,12.000000,-1.000000,2.219971,7,37
1491502563,175.000000,8.000000,0.430974,6.049271,18,309
1491502578,175.000000,4.000000,0.952148,1.840942,1,22
1491502583,300.000000,12.000000,-1.000000,4.981018,8,58
1491502588,100.000000,4.000000,-1.000000,4.083984,12,65
1491502593,0.000000,8.000000,-1.000000,1.024307,3,18
1491502595,400.000000,4.000000,-1.000000,3.633896,11,57
1491502599,175.000000,12.000000,-1.000000,2.173172,6,36
1491502611,200.000000,4.000000,0.905971,1.853119,3,288
1491502637,200.000000,12.000000,-1.000000,3.016998,9,41
1491502640,150.000000,4.000000,0.892489,1.467819,5,244
1491502645,150.000000,8.000000,-1.000000,6.263138,23,87
1491502651,200.000000,4.000000,-1.000000,2.744537,4,19
1491502655,150.000000,8.000000,0.666369,2.772400,8,230
1491502660,125.000000,8.000000,0.527664,5.649719,19,242
1491502669,150.000000,12.000000,-1.000000,2.493256,8,29
1491502672,300.000000,12.000000,-1.000000,6.293304,16,101
1491502679,300.000000,12.000000,-1.000000,12.948822,19,150
1491502693,125.000000,12.000000,0.592487,1.565704,3,115
1491502698,0.000000,12.000000,0.722871,1.542847,2,22
1491502702,100.000000,12.000000,-1.000000,9.566956,22,112
1491502712,150.000000,4.000000,-1.000000,2.178741,1,0
1491502715,125.000000,8.000000,-1.000000,0.433380,1,0
1491502716,200.000000,12.000000,0.734612,2.583038,4,21
1491502721,100.000000,4.000000,-1.000000,3.076172,2,11
1491502724,75.000000,4.000000,-1.000000,2.766479,1,17
1491502728,150.000000,12.000000,-1.000000,15.430542,10,111
1491502744,75.000000,8.000000,-1.000000,3.276794,2,17
1491502748,400.000000,12.000000,-1.000000,15.778748,7,108
1491502764,50.000000,4.000000,-1.000000,1.947205,1,12
1491502767,125.000000,8.000000,-1.000000,4.113770,4,22
1491502772,75.000000,12.000000,-1.000000,1.712158,2,8
1491502774,300.000000,8.000000,-1.000000,5.806610,2,39
1491502780,200.000000,4.000000,-1.000000,3.057648,2,14
1491502784,175.000000,8.000000,-1.000000,3.390594,2,8
1491502791,0.000000,4.000000,-1.000000,3.013519,4,14
1491502795,25.000000,4.000000,-1.000000,2.510193,7,1
1491502807,25.000000,8.000000,-1.000000,2.556152,3,5
1491502810,125.000000,12.000000,-1.000000,1.528198,1,6
1491502832,100.000000,8.000000,-1.000000,0.696289,1,2
1491502833,0.000000,12.000000,-1.000000,1.499542,2,4
1491502835,400.000000,12.000000,-1.000000,30.002380,4,197
1491502865,200.000000,8.000000,-1.000000,1.148834,1,2
1491502867,25.000000,4.000000,-1.000000,0.613770,2,0
1491502868,50.000000,8.000000,-1.000000,1.027802,1,7
1491502870,125.000000,12.000000,-1.000000,2.834534,5,10
1491502873,175.000000,12.000000,-1.000000,4.608063,5,29
1491502878,75.000000,8.000000,-1.000000,1.049866,1,8
1491502879,100.000000,8.000000,0.910551,3.010132,1,14
1491502885,125.000000,4.000000,-1.000000,1.522156,1,2
1491502887,25.000000,4.000000,0.692581,2.545624,1,12
1491502891,300.000000,4.000000,0.720733,2.960236,1,19
1491502896,300.000000,4.000000,-1.000000,5.015533,2,25
1491502902,25.000000,8.000000,-1.000000,4.313324,1,28
1491502907,0.000000,4.000000,-1.000000,0.779236,1,7
1491502908,300.000000,4.000000,-1.000000,8.013611,2,28
1491502917,400.000000,12.000000,0.716888,9.525513,3,49
1491502929,0.000000,4.000000,0.936196,1.075134,1,6
1491502932,150.000000,12.000000,-1.000000,3.323425,2,18
1491502936,50.000000,12.000000,-1.000000,3.079285,3,9
1491502940,150.000000,4.000000,-1.000000,2.262024,1,13
1491502942,400.000000,12.000000,-1.000000,14.319641,4,81
1491502957,200.000000,4.000000,-1.000000,3.001648,2,20
1491502961,200.000000,12.000000,-1.000000,3.115356,3,19
1491502964,25.000000,4.000000,-1.000000,1.615479,3,3
1491502966,0.000000,4.000000,-1.000000,2.311218,2,3
1491502969,0.000000,4.000000,-1.000000,1.913147,1,7
1491502971,100.000000,4.000000,0.712307,3.244507,4,50
