Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491958205,0.000000,8.000000,0.511883,8.535725,1,191
1491958229,0.000000,8.000000,0.510317,2.839966,1,46
1491958241,0.000000,4.000000,-1.000000,2.419868,1,4
1491958246,100.000000,4.000000,-1.000000,3.027786,1,23
1491958251,400.000000,8.000000,-1.000000,15.379555,2,107
1491958269,400.000000,4.000000,-1.000000,6.527756,1,36
1491958279,200.000000,12.000000,0.121057,14.211494,2,178
1491958301,100.000000,12.000000,-1.000000,2.936020,1,26
1491958306,50.000000,12.000000,0.076368,2.257599,1,28
1491958312,300.000000,8.000000,-1.000000,14.059326,1,126
1491958327,25.000000,8.000000,-1.000000,5.584854,1,4
1491958334,125.000000,4.000000,-1.000000,3.924713,1,7
1491958339,150.000000,12.000000,-1.000000,2.177933,1,0
1491958342,175.000000,4.000000,-1.000000,3.134903,1,0
1491958346,25.000000,12.000000,0.305437,4.520706,1,49
1491958378,400.000000,8.000000,-1.000000,13.895355,3,156
1491958392,25.000000,4.000000,0.680459,2.192947,1,58
1491958400,75.000000,8.000000,-1.000000,1.583069,1,7
1491958402,50.000000,8.000000,0.702252,3.085953,1,12
1491958408,0.000000,12.000000,-1.000000,30.000153,11,262
1491958442,300.000000,12.000000,0.130388,30.000153,1,384
1491958486,400.000000,4.000000,-1.000000,26.423401,5,132
1491958513,0.000000,8.000000,-1.000000,5.295746,2,10
1491958519,200.000000,4.000000,-1.000000,7.079620,1,28
1491958527,175.000000,4.000000,-1.000000,2.874908,1,0
1491958531,50.000000,4.000000,-1.000000,2.329834,1,13
1491958534,200.000000,8.000000,-1.000000,11.351654,1,109
1491958546,150.000000,12.000000,-1.000000,19.477661,3,188
1491958566,150.000000,4.000000,-1.000000,5.717834,2,37
1491958573,75.000000,4.000000,0.303197,4.430725,1,60
1491958632,25.000000,12.000000,-1.000000,16.084534,2,73
1491958649,300.000000,4.000000,-1.000000,8.315887,1,53
1491958659,150.000000,4.000000,-1.000000,5.529755,1,37
1491958665,125.000000,8.000000,-1.000000,3.676758,1,19
1491958669,125.000000,12.000000,-1.000000,11.724487,2,112
1491958681,125.000000,4.000000,-1.000000,2.092834,1,16
1491958684,50.000000,8.000000,-1.000000,3.177856,1,28
1491958688,25.000000,4.000000,-1.000000,2.528870,1,0
1491958691,125.000000,12.000000,0.484025,4.612671,4,43
1491958699,400.000000,4.000000,0.503304,8.791504,1,52
1491958710,400.000000,4.000000,-1.000000,2.112061,1,4
1491958713,75.000000,8.000000,-1.000000,3.674988,3,27
1491958717,150.000000,4.000000,-1.000000,7.921692,1,52
1491958726,200.000000,8.000000,-1.000000,4.907837,1,22
1491958731,25.000000,4.000000,-1.000000,3.136963,1,21
1491958735,125.000000,12.000000,-1.000000,3.020752,1,22
1491958738,150.000000,12.000000,-1.000000,3.005737,1,19
1491958742,0.000000,8.000000,0.300674,1.823853,1,50
1491958758,50.000000,12.000000,-1.000000,2.529785,1,12
1491958761,75.000000,12.000000,-1.000000,2.398987,2,8
1491958764,200.000000,4.000000,0.297293,3.763794,1,45
1491958772,150.000000,8.000000,-1.000000,12.753601,4,76
1491958785,50.000000,4.000000,-1.000000,2.105896,1,11
1491958788,100.000000,12.000000,-1.000000,2.099792,1,16
1491958790,100.000000,4.000000,-1.000000,4.915833,1,33
1491958796,75.000000,12.000000,-1.000000,4.217896,1,32
1491958800,400.000000,12.000000,-1.000000,30.000183,5,224
1491958833,50.000000,8.000000,-1.000000,3.901917,1,15
1491958837,75.000000,4.000000,-1.000000,3.098633,1,8
