Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491926692,0.000000,8.000000,0.324106,6.771872,1,109
1491926714,0.000000,8.000000,0.924923,0.911980,1,48
1491926720,25.000000,8.000000,-1.000000,1.489029,2,10
1491926723,0.000000,12.000000,-1.000000,1.415970,1,11
1491926726,200.000000,8.000000,-1.000000,2.379848,1,13
1491926729,300.000000,12.000000,-1.000000,4.495838,3,14
1491926734,300.000000,8.000000,-1.000000,1.219894,1,6
1491926736,125.000000,4.000000,-1.000000,2.384888,2,3
1491926739,400.000000,12.000000,-1.000000,7.196007,5,25
1491926747,50.000000,12.000000,-1.000000,3.341698,3,36
1491926751,125.000000,4.000000,0.697918,1.368973,1,19
1491926755,200.000000,12.000000,0.706067,1.783813,1,22
1491926761,300.000000,4.000000,0.894096,1.923820,1,17
1491926766,175.000000,8.000000,-1.000000,1.878624,1,15
1491926768,0.000000,12.000000,-1.000000,2.339905,1,10
1491926771,25.000000,8.000000,-1.000000,1.812988,1,14
1491926773,125.000000,4.000000,-1.000000,4.576881,3,22
1491926778,25.000000,12.000000,-1.000000,1.084976,1,6
1491926780,150.000000,8.000000,-1.000000,2.793930,1,20
1491926783,100.000000,8.000000,-1.000000,0.951668,1,7
1491926784,50.000000,12.000000,-1.000000,0.825699,1,2
1491926786,50.000000,4.000000,-1.000000,2.485916,2,23
1491926788,0.000000,8.000000,-1.000000,3.160027,1,30
1491926792,75.000000,4.000000,-1.000000,0.654854,1,2
1491926793,150.000000,8.000000,0.680391,1.329742,1,16
1491926797,125.000000,12.000000,-1.000000,2.564995,3,18
1491926800,200.000000,4.000000,-1.000000,1.239967,1,9
1491926802,0.000000,12.000000,-1.000000,1.484039,1,13
1491926803,100.000000,12.000000,-1.000000,2.595924,3,22
1491926806,25.000000,4.000000,0.689306,1.356873,1,24
1491926832,150.000000,4.000000,0.940231,1.778030,1,25
1491926836,150.000000,4.000000,-1.000000,1.194016,1,4
1491926838,200.000000,12.000000,-1.000000,2.871826,2,19
1491926841,200.000000,8.000000,-1.000000,1.643860,1,7
1491926843,25.000000,4.000000,-1.000000,1.512909,1,12
1491926845,75.000000,8.000000,-1.000000,1.082809,1,17
1491926847,175.000000,12.000000,-1.000000,1.598816,1,9
1491926848,300.000000,4.000000,-1.000000,2.619904,2,14
1491926852,125.000000,8.000000,0.495434,2.208878,1,31
1491926857,100.000000,8.000000,-1.000000,2.007706,1,22
1491926859,125.000000,4.000000,-1.000000,0.736862,1,4
1491926861,100.000000,12.000000,-1.000000,1.575760,1,14
1491926863,400.000000,8.000000,-1.000000,3.295959,1,21
1491926866,75.000000,8.000000,-1.000000,0.910767,1,4
1491926868,50.000000,4.000000,-1.000000,1.457809,1,8
1491926869,200.000000,4.000000,-1.000000,3.987915,4,26
1491926874,300.000000,8.000000,-1.000000,0.995911,1,3
1491926875,400.000000,8.000000,-1.000000,3.235825,2,13
1491926879,75.000000,12.000000,-1.000000,3.558960,4,23
1491926883,300.000000,8.000000,0.499180,3.575699,1,34
1491926889,25.000000,4.000000,-1.000000,0.816864,1,3
1491926891,175.000000,4.000000,-1.000000,2.650864,3,13
1491926893,125.000000,12.000000,0.707748,1.592819,1,19
1491926898,50.000000,8.000000,-1.000000,1.037827,1,8
1491926899,75.000000,8.000000,-1.000000,1.554855,1,8
1491926901,0.000000,4.000000,-1.000000,1.439926,1,7
1491926903,175.000000,8.000000,-1.000000,1.178787,1,7
1491926905,50.000000,8.000000,-1.000000,0.998032,1,12
