Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491334063,0.000000,8.000000,0.918920,3.791904,1,58
1491334083,0.000000,8.000000,0.924344,4.007870,1,34
1491334098,150.000000,8.000000,-1.000000,7.653687,1,50
1491334109,25.000000,4.000000,-1.000000,2.852898,1,17
1491334119,0.000000,4.000000,-1.000000,2.868004,1,13
1491334129,50.000000,12.000000,-1.000000,2.413918,2,14
1491334138,300.000000,12.000000,-1.000000,11.367508,3,69
1491334150,300.000000,4.000000,-1.000000,4.399582,1,23
1491334156,300.000000,4.000000,0.495965,5.363663,1,56
1491334169,175.000000,8.000000,-1.000000,5.318863,1,25
1491334176,100.000000,4.000000,-1.000000,2.195755,1,2
1491334179,175.000000,4.000000,-1.000000,3.510895,1,10
1491334183,200.000000,12.000000,-1.000000,2.379929,1,9
1491334186,0.000000,12.000000,-1.000000,0.931915,1,2
1491334189,100.000000,4.000000,0.491722,3.171707,1,44
1491334200,0.000000,4.000000,-1.000000,2.863998,1,14
1491334203,175.000000,4.000000,-1.000000,3.062912,1,6
1491334207,200.000000,8.000000,-1.000000,2.291779,1,9
1491334210,75.000000,4.000000,-1.000000,2.522888,1,13
1491334213,200.000000,12.000000,-1.000000,2.915695,1,14
1491334217,300.000000,4.000000,-1.000000,5.491760,1,33
1491334223,75.000000,12.000000,-1.000000,3.874649,4,18
1491334227,50.000000,12.000000,-1.000000,1.205856,1,2
1491334229,300.000000,8.000000,0.310097,5.459732,1,43
1491334239,125.000000,4.000000,-1.000000,1.680878,1,12
1491334242,125.000000,8.000000,-1.000000,3.036865,1,17
1491334246,25.000000,12.000000,0.514432,0.769043,1,7
1491334251,175.000000,4.000000,-1.000000,2.702774,1,6
1491334254,400.000000,12.000000,-1.000000,2.551941,1,8
1491334258,400.000000,12.000000,-1.000000,30.000076,10,156
1491334310,50.000000,8.000000,0.722743,1.533783,1,21
1491334315,300.000000,8.000000,-1.000000,4.795807,1,20
1491334320,75.000000,8.000000,-1.000000,2.214905,1,10
1491334323,200.000000,12.000000,-1.000000,3.579865,1,7
1491334327,200.000000,12.000000,0.522546,3.567932,2,29
1491334334,100.000000,4.000000,-1.000000,2.747803,1,6
1491334337,100.000000,8.000000,0.523385,2.363983,1,27
1491334344,175.000000,4.000000,0.507390,4.010773,1,21
1491334351,125.000000,4.000000,-1.000000,1.764801,1,2
1491334353,50.000000,4.000000,-1.000000,2.305817,1,12
1491334356,50.000000,12.000000,-1.000000,2.525513,1,14
1491334359,0.000000,8.000000,0.705965,1.631958,1,13
1491334364,300.000000,8.000000,-1.000000,2.651733,1,0
1491334368,150.000000,12.000000,-1.000000,1.705841,1,1
1491334370,125.000000,12.000000,-1.000000,2.136658,1,3
1491334373,300.000000,12.000000,-1.000000,8.911682,4,41
1491334383,100.000000,12.000000,-1.000000,3.311829,1,18
1491334387,75.000000,12.000000,-1.000000,3.442871,1,24
1491334391,200.000000,8.000000,-1.000000,0.887939,1,0
1491334392,25.000000,4.000000,-1.000000,2.416992,1,18
1491334395,300.000000,12.000000,-1.000000,4.367767,1,35
1491334400,150.000000,4.000000,-1.000000,2.809814,1,9
1491334404,150.000000,12.000000,0.309973,3.386017,2,39
1491334411,125.000000,8.000000,-1.000000,1.716797,1,13
1491334413,25.000000,8.000000,-1.000000,0.892792,1,2
1491334415,100.000000,12.000000,-1.000000,1.683655,1,5
1491334418,200.000000,4.000000,-1.000000,3.587799,1,16
1491334422,200.000000,4.000000,-1.000000,1.735657,1,13
1491334424,25.000000,8.000000,-1.000000,1.244843,1,13
1491334426,175.000000,8.000000,-1.000000,2.858704,1,15
1491334450,150.000000,4.000000,0.678699,1.902039,1,22
1491334455,125.000000,8.000000,-1.000000,2.440948,1,8
1491334458,50.000000,8.000000,-1.000000,1.705872,1,14
1491334460,0.000000,4.000000,0.721240,2.839935,1,31
1491334467,125.000000,8.000000,0.305101,5.560699,3,53
1491334477,125.000000,12.000000,-1.000000,3.476837,1,15
1491334481,50.000000,8.000000,-1.000000,1.513763,1,5
1491334483,150.000000,4.000000,-1.000000,2.181854,1,10
1491334486,0.000000,12.000000,-1.000000,1.248016,1,5
1491334487,25.000000,8.000000,-1.000000,2.200928,1,19
1491334490,175.000000,8.000000,-1.000000,2.590546,1,13
1491334493,75.000000,8.000000,-1.000000,1.862762,1,13
1491334496,25.000000,12.000000,-1.000000,1.104675,1,5
1491334497,0.000000,8.000000,-1.000000,1.507935,1,9
1491334500,400.000000,12.000000,-1.000000,3.779938,1,29
1491334504,75.000000,12.000000,-1.000000,3.194733,1,8
1491334508,175.000000,8.000000,-1.000000,2.578796,1,14
1491334511,25.000000,4.000000,-1.000000,1.881165,1,9
1491334514,400.000000,8.000000,-1.000000,4.835724,1,16
1491334519,25.000000,4.000000,0.302921,1.564941,1,15
1491334523,400.000000,8.000000,-1.000000,3.507690,2,14
