Time,Delay,Impulse,Response,Elapsed,Triggers,Thumbstick
1491419036,0.000000,8.000000,0.924569,3.668024,1,82
1491419055,0.000000,8.000000,0.928901,1.083981,1,28
1491419062,25.000000,8.000000,-1.000000,1.104958,1,12
1491419064,100.000000,4.000000,-1.000000,1.755722,1,18
1491419068,200.000000,8.000000,-1.000000,2.843845,2,21
1491419072,50.000000,12.000000,-1.000000,0.998047,1,5
1491419075,0.000000,12.000000,0.696871,2.392033,2,24
1491419080,175.000000,12.000000,-1.000000,4.966850,1,28
1491419086,50.000000,12.000000,-1.000000,0.981789,1,4
1491419088,400.000000,4.000000,-1.000000,3.455849,2,12
1491419093,100.000000,12.000000,-1.000000,4.067856,3,37
1491419097,75.000000,4.000000,-1.000000,1.890884,1,6
1491419100,300.000000,8.000000,-1.000000,1.651825,1,11
1491419102,400.000000,8.000000,-1.000000,1.163918,1,4
1491419104,0.000000,8.000000,-1.000000,1.240082,1,2
1491419106,200.000000,8.000000,-1.000000,1.699738,1,18
1491419109,100.000000,4.000000,0.523670,1.896011,1,11
1491419114,0.000000,8.000000,-1.000000,0.819908,1,5
1491419115,100.000000,8.000000,-1.000000,0.824043,1,3
1491419117,125.000000,4.000000,-1.000000,1.469040,1,8
1491419119,200.000000,12.000000,-1.000000,1.727699,1,18
1491419121,400.000000,8.000000,0.483355,5.667610,2,30
1491419130,100.000000,8.000000,-1.000000,2.119728,2,15
1491419133,125.000000,4.000000,-1.000000,2.281097,1,25
1491419136,150.000000,8.000000,0.405551,2.913589,1,20
1491419142,200.000000,8.000000,0.486280,2.419975,1,16
1491419149,100.000000,12.000000,-1.000000,0.855881,1,4
1491419150,200.000000,4.000000,0.509088,1.787750,1,18
1491419157,400.000000,12.000000,-1.000000,3.375931,2,12
1491419161,75.000000,4.000000,-1.000000,0.838821,1,3
1491419183,25.000000,4.000000,-1.000000,1.476715,1,15
1491419186,50.000000,12.000000,0.705012,1.402008,3,35
1491419193,50.000000,4.000000,-1.000000,1.001801,1,4
1491419197,25.000000,12.000000,-1.000000,1.364807,2,12
1491419199,150.000000,8.000000,-1.000000,1.861679,1,17
1491419202,0.000000,12.000000,-1.000000,0.599930,1,3
1491419203,75.000000,4.000000,-1.000000,1.090866,1,7
1491419204,100.000000,8.000000,-1.000000,1.603882,1,17
1491419207,0.000000,8.000000,-1.000000,2.020035,3,9
1491419209,200.000000,4.000000,-1.000000,3.083801,1,27
1491419213,300.000000,8.000000,-1.000000,1.659698,1,10
1491419218,0.000000,12.000000,-1.000000,1.299927,1,13
1491419220,300.000000,12.000000,-1.000000,2.191757,1,9
1491419223,150.000000,4.000000,0.499259,1.341751,1,32
1491419228,400.000000,12.000000,-1.000000,2.079742,1,6
1491419231,125.000000,12.000000,0.488934,1.312897,1,11
1491419235,150.000000,4.000000,-1.000000,1.981949,1,7
1491419238,150.000000,4.000000,-1.000000,1.237686,1,8
1491419240,50.000000,12.000000,-1.000000,1.445724,1,11
1491419242,0.000000,4.000000,-1.000000,1.831924,1,13
1491419244,200.000000,12.000000,-1.000000,2.415970,2,13
1491419247,125.000000,12.000000,-1.000000,1.604828,2,11
1491419249,75.000000,12.000000,-1.000000,1.210892,1,7
1491419250,75.000000,12.000000,0.461011,1.622940,1,25
1491419255,25.000000,8.000000,0.701870,1.084915,1,31
1491419263,0.000000,8.000000,-1.000000,0.775925,1,10
1491419264,400.000000,4.000000,-1.000000,2.347992,1,15
1491419267,100.000000,12.000000,-1.000000,1.163940,1,7
1491419269,75.000000,8.000000,-1.000000,1.290802,1,13
1491419270,75.000000,12.000000,-1.000000,3.330750,3,24
1491419298,175.000000,4.000000,-1.000000,1.542877,1,10
1491419300,175.000000,8.000000,-1.000000,1.970825,1,12
1491419303,50.000000,8.000000,-1.000000,2.301941,2,18
1491419306,125.000000,4.000000,-1.000000,2.272797,1,17
1491419309,50.000000,4.000000,-1.000000,2.377838,1,20
1491419312,100.000000,12.000000,0.499510,1.123627,1,11
1491419315,175.000000,8.000000,0.489623,1.318848,1,23
1491419321,0.000000,4.000000,-1.000000,0.819977,1,3
1491419322,400.000000,4.000000,-1.000000,1.708008,1,7
1491419325,300.000000,12.000000,0.488098,1.660065,1,16
1491419332,0.000000,8.000000,0.619000,2.915710,1,33
1491419339,50.000000,8.000000,-1.000000,1.073975,1,8
1491419341,125.000000,4.000000,-1.000000,1.241028,1,6
1491419343,25.000000,8.000000,-1.000000,2.060944,3,12
1491419346,400.000000,8.000000,-1.000000,2.187927,1,17
1491419348,50.000000,8.000000,0.445347,1.138092,1,25
1491419354,175.000000,8.000000,-1.000000,0.966888,1,2
1491419355,125.000000,4.000000,0.463123,0.984833,1,28
1491419359,75.000000,8.000000,-1.000000,1.030792,1,6
1491419360,200.000000,8.000000,-1.000000,1.551788,2,11
1491419363,25.000000,4.000000,0.475959,0.808868,1,30
1491419366,400.000000,4.000000,-1.000000,3.183777,1,9
1491419370,25.000000,8.000000,-1.000000,0.993042,1,7
1491419372,25.000000,12.000000,-1.000000,1.096924,2,9
1491419374,100.000000,4.000000,-1.000000,1.179993,1,7
1491419375,300.000000,4.000000,0.444929,2.699799,2,12
1491419380,100.000000,12.000000,-1.000000,1.543701,3,6
1491419382,75.000000,8.000000,-1.000000,1.634827,2,13
1491419384,0.000000,12.000000,-1.000000,0.972076,1,9
1491419386,75.000000,4.000000,-1.000000,1.154877,2,13
1491419408,175.000000,4.000000,-1.000000,2.138641,1,13
1491419411,50.000000,4.000000,-1.000000,1.121735,1,13
1491419412,0.000000,12.000000,-1.000000,0.735931,1,3
1491419414,50.000000,4.000000,0.563871,0.613983,1,16
1491419418,25.000000,12.000000,0.882822,0.612793,1,31
1491419422,200.000000,4.000000,-1.000000,1.412048,1,15
1491419424,150.000000,12.000000,-1.000000,1.393768,1,13
1491419426,25.000000,4.000000,-1.000000,1.104736,1,7
1491419428,300.000000,12.000000,-1.000000,3.439667,3,38
1491419432,0.000000,4.000000,0.493093,0.895905,1,21
1491419437,175.000000,4.000000,-1.000000,3.050629,3,14
1491419441,200.000000,12.000000,-1.000000,1.723633,1,15
1491419443,125.000000,8.000000,-1.000000,1.956909,1,13
1491419446,150.000000,8.000000,-1.000000,2.097900,3,14
1491419448,25.000000,12.000000,-1.000000,0.688782,1,10
1491419450,150.000000,4.000000,-1.000000,2.045898,3,9
1491419452,125.000000,8.000000,-1.000000,1.357025,1,5
1491419454,400.000000,8.000000,-1.000000,1.835815,1,5
1491419456,100.000000,4.000000,-1.000000,1.375793,1,8
1491419458,25.000000,8.000000,-1.000000,1.328766,1,8
1491419460,125.000000,12.000000,-1.000000,0.728882,1,5
1491419462,400.000000,12.000000,-1.000000,1.863831,1,9
1491419465,75.000000,4.000000,0.497512,0.650818,1,13
1491419468,175.000000,12.000000,-1.000000,1.602814,1,7
1491419471,50.000000,4.000000,-1.000000,1.957764,3,15
1491419473,300.000000,8.000000,0.414156,6.243683,4,50
1491419482,175.000000,12.000000,-1.000000,2.026733,2,10
1491419485,0.000000,4.000000,-1.000000,1.099976,1,4
1491419486,50.000000,8.000000,-1.000000,0.970123,1,8
1491419488,125.000000,12.000000,-1.000000,1.948944,2,10
1491419511,0.000000,4.000000,-1.000000,1.460052,2,14
1491419513,75.000000,12.000000,-1.000000,1.098907,1,9
1491419515,50.000000,12.000000,-1.000000,0.777771,1,4
1491419516,100.000000,8.000000,0.691368,1.535736,2,23
1491419521,300.000000,8.000000,-1.000000,3.091949,1,12
1491419524,125.000000,8.000000,0.506094,2.052795,1,35
1491419528,25.000000,12.000000,-1.000000,1.376892,1,3
1491419530,200.000000,12.000000,-1.000000,2.487915,1,19
1491419533,175.000000,12.000000,0.495827,1.939026,1,29
1491419539,300.000000,12.000000,-1.000000,2.247742,1,12
1491419542,400.000000,12.000000,0.420794,6.527893,2,486
1491419551,400.000000,12.000000,-1.000000,1.759827,1,4
1491419553,400.000000,8.000000,-1.000000,3.667786,1,20
1491419557,300.000000,4.000000,-1.000000,2.259888,2,12
1491419560,200.000000,8.000000,-1.000000,1.347778,1,10
1491419563,400.000000,4.000000,0.464769,2.391846,1,24
1491419568,150.000000,12.000000,0.504119,2.777893,2,24
1491419573,125.000000,8.000000,-1.000000,1.520752,1,5
1491419575,200.000000,4.000000,-1.000000,1.855896,2,16
1491419578,75.000000,8.000000,0.498798,2.707031,2,22
1491419583,150.000000,8.000000,-1.000000,3.365784,3,19
1491419587,200.000000,4.000000,-1.000000,1.119873,1,3
1491419588,300.000000,4.000000,-1.000000,1.275879,1,4
1491419590,150.000000,4.000000,-1.000000,1.842102,2,15
1491419593,175.000000,4.000000,-1.000000,1.190857,1,7
1491419595,300.000000,8.000000,-1.000000,3.527893,1,34
1491419599,25.000000,4.000000,-1.000000,1.652893,2,6
1491419601,150.000000,12.000000,-1.000000,1.337769,1,10
1491419603,300.000000,12.000000,-1.000000,3.047913,4,20
1491419606,100.000000,4.000000,-1.000000,1.355713,1,6
1491419629,125.000000,12.000000,-1.000000,0.856689,1,5
1491419630,150.000000,8.000000,-1.000000,1.361755,1,12
1491419632,50.000000,8.000000,-1.000000,1.425903,1,10
1491419634,200.000000,12.000000,0.578753,0.951843,1,16
1491419638,175.000000,8.000000,-1.000000,0.994812,1,3
1491419639,300.000000,4.000000,-1.000000,2.543884,1,17
1491419642,125.000000,8.000000,-1.000000,1.648560,2,21
1491419645,150.000000,12.000000,-1.000000,1.249817,1,8
1491419647,175.000000,4.000000,0.505241,1.987000,2,37
1491419652,25.000000,4.000000,-1.000000,2.032837,1,9
1491419655,175.000000,12.000000,-1.000000,3.962769,5,23
1491419659,75.000000,8.000000,-1.000000,0.986877,1,15
1491419661,300.000000,4.000000,-1.000000,1.735901,2,10
1491419663,75.000000,12.000000,-1.000000,1.322937,1,11
1491419665,150.000000,12.000000,-1.000000,1.153809,1,7
1491419667,100.000000,8.000000,-1.000000,0.703857,1,4
1491419668,175.000000,8.000000,-1.000000,1.059082,1,2
