Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1461070794,0.000000,8.000000,0.917695,1.829090,1,575
1461070808,0.000000,8.000000,0.928669,2.822182,1,1182
1461070816,50.000000,4.000000,-1.000000,5.069050,3,1244
1461070824,150.000000,8.000000,-1.000000,7.425873,3,3722
1461070833,0.000000,4.000000,-1.000000,1.376846,1,346
1461070835,200.000000,8.000000,0.117284,18.874687,8,8274
1461070858,150.000000,12.000000,-1.000000,15.810783,12,9738
1461070875,400.000000,8.000000,-1.000000,24.871910,33,14879
1461070904,75.000000,4.000000,0.707819,2.378357,1,539
1461070912,150.000000,4.000000,-1.000000,4.660889,2,1401
1461070918,150.000000,8.000000,-1.000000,7.605728,5,3051
1461070927,125.000000,8.000000,-1.000000,0.937347,1,227
1461070928,400.000000,12.000000,0.122085,25.925369,31,13249
1461070958,50.000000,8.000000,0.899177,2.084366,1,719
1461070962,100.000000,4.000000,-1.000000,1.966492,1,1099
1461070965,75.000000,12.000000,0.305899,3.640488,4,1578
1461070972,25.000000,8.000000,-1.000000,2.062698,1,784
1461070975,125.000000,12.000000,-1.000000,7.615250,4,3560
1461070983,300.000000,8.000000,-1.000000,2.941681,2,1007
1461070987,200.000000,12.000000,-1.000000,5.249161,6,2459
1461070993,300.000000,12.000000,-1.000000,12.700363,19,3543
1461071006,0.000000,4.000000,0.921811,1.909927,1,503
1461071012,150.000000,12.000000,-1.000000,2.724838,1,1377
1461071015,50.000000,12.000000,-1.000000,1.006317,1,510
1461071017,200.000000,8.000000,-1.000000,5.753937,14,3359
1461071023,400.000000,8.000000,-1.000000,8.498016,14,3668
1461071032,200.000000,8.000000,-1.000000,5.627319,5,1534
1461071038,200.000000,4.000000,-1.000000,4.006897,2,1574
1461071043,175.000000,8.000000,-1.000000,2.059143,1,540
1461071045,200.000000,8.000000,-1.000000,1.234192,3,614
1461071067,175.000000,12.000000,-1.000000,7.816406,13,3322
1461071076,50.000000,12.000000,-1.000000,4.307770,8,1327
1461071080,75.000000,4.000000,-1.000000,1.146576,2,409
1461071082,100.000000,12.000000,0.510288,3.602203,10,1159
1461071088,25.000000,4.000000,-1.000000,1.227417,1,466
1461071090,0.000000,8.000000,-1.000000,0.722900,1,543
1461071091,400.000000,8.000000,-1.000000,15.801208,32,8673
1461071107,0.000000,12.000000,-1.000000,3.487640,4,2102
1461071111,75.000000,4.000000,-1.000000,0.820282,1,167
1461071112,0.000000,8.000000,0.913580,0.630554,1,357
1461071115,75.000000,4.000000,-1.000000,0.831665,1,207
1461071117,125.000000,8.000000,0.265432,2.222656,3,1160
1461071121,100.000000,8.000000,0.895062,0.534271,1,62
1461071123,75.000000,8.000000,-1.000000,1.991760,1,747
1461071126,75.000000,8.000000,-1.000000,0.697968,1,133
1461071127,125.000000,8.000000,-1.000000,6.390076,14,1683
1461071134,25.000000,4.000000,0.712620,1.796356,3,635
1461071138,150.000000,12.000000,-1.000000,7.707886,15,3138
1461071147,25.000000,4.000000,-1.000000,1.389740,1,766
1461071148,150.000000,12.000000,-1.000000,5.995728,10,3717
1461071155,300.000000,4.000000,-1.000000,3.108368,3,1002
1461071159,0.000000,8.000000,-1.000000,2.524963,2,561
1461071162,50.000000,4.000000,-1.000000,1.166656,1,155
1461071163,300.000000,12.000000,-1.000000,12.943573,20,6659
