Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1461073293,0.000000,8.000000,0.927983,0.744736,1,847
1461073302,0.000000,8.000000,0.878601,0.947266,2,432
1461073312,0.000000,4.000000,-1.000000,1.294495,1,1093
1461073316,400.000000,12.000000,-1.000000,30.000961,29,35508
1461073349,200.000000,12.000000,-1.000000,11.544861,22,8229
1461073365,300.000000,4.000000,-1.000000,6.101593,7,2843
1461073372,75.000000,4.000000,-1.000000,1.264832,1,384
1461073375,100.000000,8.000000,-1.000000,3.041412,1,3567
1461073380,175.000000,8.000000,-1.000000,3.288727,4,2400
1461073385,300.000000,12.000000,-1.000000,30.000854,63,28782
1461073422,50.000000,4.000000,-1.000000,1.058502,1,681
1461073424,300.000000,8.000000,-1.000000,4.876373,7,3385
1461073436,50.000000,4.000000,0.784636,0.703217,3,485
1461073442,300.000000,8.000000,-1.000000,1.352264,1,1445
1461073444,200.000000,4.000000,-1.000000,3.110901,4,1698
1461073448,200.000000,4.000000,-1.000000,2.542145,4,1074
1461073451,50.000000,8.000000,-1.000000,1.386383,3,1212
1461073453,100.000000,8.000000,-1.000000,0.752930,1,557
1461073455,125.000000,12.000000,0.504115,2.622772,7,2462
1461073467,400.000000,8.000000,-1.000000,29.757294,77,23454
1461073499,175.000000,4.000000,-1.000000,0.617798,2,180
1461073501,125.000000,12.000000,-1.000000,0.859314,3,570
1461073502,400.000000,8.000000,0.144719,19.437561,42,20091
1461073527,200.000000,4.000000,-1.000000,0.991272,3,532
1461073529,25.000000,4.000000,-1.000000,0.992340,3,357
1461073531,0.000000,8.000000,0.746228,1.199158,3,875
1461073535,0.000000,8.000000,-1.000000,1.024689,2,705
1461073537,25.000000,8.000000,-1.000000,0.736023,2,389
1461073538,200.000000,12.000000,-1.000000,15.949371,47,15696
1461073556,150.000000,4.000000,0.448560,0.650787,2,121
1461073584,150.000000,12.000000,-1.000000,2.401459,8,2251
1461073587,175.000000,4.000000,-1.000000,1.345367,1,640
1461073590,100.000000,4.000000,-1.000000,0.540222,2,271
1461073591,200.000000,4.000000,-1.000000,1.836304,6,1111
1461073593,125.000000,8.000000,-1.000000,1.712372,5,1429
1461073596,0.000000,4.000000,-1.000000,1.401001,3,898
1461073598,50.000000,12.000000,0.711934,0.719330,1,1097
1461073601,75.000000,8.000000,0.735940,3.792389,8,2469
1461073609,50.000000,8.000000,-1.000000,1.014618,2,631
1461073611,50.000000,4.000000,-1.000000,0.630951,1,401
1461073613,400.000000,12.000000,0.283265,7.430450,16,8719
1461073623,400.000000,4.000000,-1.000000,9.627869,26,3987
1461073634,100.000000,8.000000,0.749657,1.100525,4,797
1461073637,100.000000,12.000000,-1.000000,1.511414,4,1386
1461073640,0.000000,12.000000,-1.000000,1.361511,4,1708
1461073642,25.000000,4.000000,-1.000000,1.514893,2,1065
1461073644,400.000000,12.000000,-1.000000,8.201355,18,7449
1461073653,400.000000,8.000000,-1.000000,1.430664,1,1334
1461073655,50.000000,12.000000,-1.000000,1.079285,2,761
1461073661,0.000000,12.000000,-1.000000,0.637817,2,445
1461073662,200.000000,12.000000,-1.000000,11.840454,49,9123
1461073676,25.000000,4.000000,-1.000000,0.966309,2,346
1461073677,175.000000,4.000000,0.494513,1.200256,4,510
1461073682,175.000000,12.000000,-1.000000,2.648193,7,2290
1461073687,300.000000,4.000000,0.316872,2.965027,11,1935
1461073694,175.000000,4.000000,-1.000000,0.664062,2,213
1461073695,150.000000,8.000000,-1.000000,1.639099,6,1517
1461073697,175.000000,8.000000,-1.000000,0.825745,2,870
1461073699,150.000000,12.000000,0.368313,7.007080,34,6920
1461073709,300.000000,4.000000,-1.000000,1.835449,2,1252
1461073732,300.000000,12.000000,0.402606,4.065369,13,5559
1461073740,50.000000,12.000000,-1.000000,2.596741,10,2470
1461073743,150.000000,8.000000,0.522634,1.293579,5,1018
1461073747,300.000000,8.000000,0.423868,4.546021,17,3056
1461073753,125.000000,12.000000,-1.000000,3.366272,12,2494
1461073757,400.000000,12.000000,-1.000000,1.655396,4,1328
1461073760,25.000000,8.000000,-1.000000,0.762390,2,648
1461073761,125.000000,12.000000,-1.000000,6.315125,22,5670
1461073769,75.000000,12.000000,-1.000000,2.086853,7,2183
1461073771,150.000000,12.000000,-1.000000,5.427124,21,5257
1461073778,200.000000,12.000000,0.407407,7.684021,39,6755
1461073790,100.000000,12.000000,-1.000000,0.525208,1,365
1461073792,50.000000,8.000000,-1.000000,0.811218,1,178
1461073793,150.000000,8.000000,-1.000000,3.397278,14,1861
1461073798,75.000000,4.000000,-1.000000,0.602966,2,64
1461073799,0.000000,4.000000,-1.000000,1.136841,3,619
1461073801,300.000000,8.000000,-1.000000,2.261719,5,1911
1461073803,100.000000,12.000000,0.451303,1.765259,7,1138
1461073809,0.000000,12.000000,-1.000000,0.905823,4,418
1461073811,150.000000,8.000000,-1.000000,0.606201,1,439
1461073812,125.000000,8.000000,-1.000000,1.293762,3,1046
1461073814,0.000000,4.000000,0.673525,1.283081,4,656
1461073817,75.000000,8.000000,-1.000000,0.970276,3,297
1461073819,125.000000,8.000000,-1.000000,0.810791,1,510
1461073820,0.000000,8.000000,-1.000000,1.032227,2,969
1461073822,400.000000,8.000000,-1.000000,6.454834,23,4970
1461073829,75.000000,8.000000,-1.000000,0.728821,3,491
1461073830,25.000000,8.000000,0.862140,1.616211,5,1172
1461073835,100.000000,4.000000,-1.000000,0.960083,1,419
