Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1461670457,0.000000,8.000000,0.705761,0.845741,2,329
1461670464,0.000000,8.000000,0.936900,0.718216,1,533
1461670467,100.000000,4.000000,-1.000000,1.420853,1,655
1461670470,400.000000,4.000000,-1.000000,30.000504,21,14905
1461670502,100.000000,4.000000,-1.000000,1.765518,1,1007
1461670505,300.000000,12.000000,-1.000000,30.001343,16,19212
1461670539,175.000000,12.000000,-1.000000,8.210083,7,5684
1461670548,125.000000,8.000000,-1.000000,8.239807,8,4524
1461670556,50.000000,8.000000,-1.000000,1.818054,2,1000
1461670559,150.000000,8.000000,0.106996,3.492752,4,2599
1461670566,150.000000,12.000000,-1.000000,3.375565,3,2138
1461670570,175.000000,12.000000,-1.000000,1.433594,1,641
1461670572,175.000000,8.000000,-1.000000,4.164276,4,2566
1461670578,300.000000,12.000000,0.104938,6.319138,7,5686
1461670586,200.000000,8.000000,-1.000000,4.000244,4,2829
1461670591,25.000000,12.000000,0.502058,11.279053,15,10086
1461670605,100.000000,12.000000,0.170096,4.029419,3,4941
1461670611,0.000000,4.000000,0.523320,1.034637,1,455
1461670614,75.000000,12.000000,0.697531,1.695862,2,1396
1461670618,50.000000,4.000000,-1.000000,1.302887,1,666
1461670620,125.000000,12.000000,-1.000000,8.076416,7,6313
1461670630,25.000000,12.000000,-1.000000,5.117737,5,6345
1461670636,75.000000,4.000000,-1.000000,1.180603,1,358
1461670638,400.000000,12.000000,-1.000000,1.498779,1,1101
1461670640,25.000000,12.000000,-1.000000,3.519745,4,2619
1461670646,0.000000,12.000000,0.323731,11.340424,11,11344
1461670659,150.000000,12.000000,-1.000000,4.118347,4,4889
1461670664,0.000000,8.000000,-1.000000,1.463043,1,840
1461670666,175.000000,4.000000,-1.000000,2.112701,1,896
1461670669,100.000000,12.000000,-1.000000,0.614807,1,209
1461670691,0.000000,8.000000,-1.000000,0.652618,1,116
1461670693,100.000000,4.000000,-1.000000,6.887207,6,3720
1461670700,100.000000,8.000000,-1.000000,2.431335,3,1559
1461670703,125.000000,8.000000,-1.000000,1.807800,3,852
1461670705,400.000000,4.000000,-1.000000,19.343628,21,8764
1461670726,100.000000,8.000000,-1.000000,1.755646,1,1505
1461670729,400.000000,8.000000,-1.000000,30.001343,21,18885
1461670759,150.000000,8.000000,-1.000000,5.968292,7,4214
1461670766,0.000000,8.000000,0.528121,3.773224,4,3479
1461670772,200.000000,12.000000,-1.000000,16.170380,18,15781
1461670789,150.000000,12.000000,-1.000000,2.264740,2,1747
1461670792,75.000000,4.000000,-1.000000,1.298157,1,354
1461670794,200.000000,8.000000,-1.000000,3.507751,5,2066
1461670798,125.000000,8.000000,0.329218,16.913452,19,13395
1461670818,100.000000,8.000000,-1.000000,1.636414,1,727
1461670820,0.000000,4.000000,-1.000000,0.942078,1,230
1461670822,25.000000,4.000000,-1.000000,0.776733,1,188
1461670823,125.000000,12.000000,-1.000000,0.793304,1,517
1461670824,400.000000,8.000000,-1.000000,30.001068,13,18202
1461670856,75.000000,8.000000,0.919067,1.876526,1,1421
1461670860,175.000000,8.000000,-1.000000,2.204956,1,2311
1461670863,0.000000,12.000000,-1.000000,6.728577,8,4275
1461670870,50.000000,4.000000,-1.000000,1.893677,1,3010
1461670872,125.000000,12.000000,0.334019,8.124146,11,6415
1461670884,200.000000,12.000000,-1.000000,4.457825,4,5168
1461670890,25.000000,12.000000,-1.000000,1.939087,2,1315
1461670892,200.000000,4.000000,-1.000000,2.154541,1,837
1461670895,300.000000,8.000000,-1.000000,24.055725,26,18250
1461670920,100.000000,12.000000,-1.000000,1.489014,1,751
1461670922,150.000000,4.000000,-1.000000,0.797791,1,192
1461670944,150.000000,8.000000,-1.000000,2.146973,1,2112
1461670947,400.000000,12.000000,-1.000000,30.000122,17,24022
1461670978,50.000000,4.000000,0.897119,1.482422,1,1350
1461670981,125.000000,4.000000,0.709191,1.277527,1,854
1461670984,400.000000,8.000000,0.318244,1.654846,1,458
1461670987,0.000000,4.000000,-1.000000,2.406494,2,1690
1461670990,300.000000,4.000000,-1.000000,2.796936,2,1596
1461670994,200.000000,8.000000,0.104252,5.534668,4,3253
1461671001,200.000000,4.000000,-1.000000,7.441162,4,4960
1461671009,150.000000,4.000000,-1.000000,1.204468,1,85
1461671011,100.000000,12.000000,-1.000000,7.135315,7,4688
1461671018,0.000000,12.000000,-1.000000,2.247986,1,2566
1461671021,100.000000,8.000000,0.711934,1.436096,1,989
1461671024,25.000000,8.000000,-1.000000,1.564026,1,1019
1461671026,200.000000,8.000000,-1.000000,5.767334,3,4424
1461671032,25.000000,8.000000,-1.000000,1.163696,1,467
1461671034,75.000000,8.000000,-1.000000,3.341736,4,2000
1461671038,300.000000,8.000000,0.126886,3.716980,2,3531
1461671043,100.000000,4.000000,-1.000000,1.204346,1,841
1461671045,75.000000,8.000000,-1.000000,0.817993,1,275
1461671046,150.000000,12.000000,-1.000000,6.881348,5,5169
1461671054,175.000000,8.000000,-1.000000,11.782349,7,7364
1461671066,175.000000,12.000000,0.125514,2.678528,3,2253
1461671070,300.000000,12.000000,-1.000000,16.110657,13,13307
1461671087,125.000000,4.000000,-1.000000,1.889099,1,667
1461671090,25.000000,12.000000,-1.000000,1.022095,1,268
1461671091,50.000000,12.000000,-1.000000,1.191284,1,313
1461671093,175.000000,12.000000,-1.000000,1.341125,1,659
1461671095,175.000000,8.000000,-1.000000,4.016968,4,1473
1461671099,150.000000,4.000000,0.108368,6.140137,7,2256
1461671127,200.000000,12.000000,0.318244,1.388489,1,410
1461671130,300.000000,4.000000,0.111111,5.089844,3,1441
1461671137,200.000000,4.000000,-1.000000,2.583740,2,1430
1461671140,0.000000,8.000000,-1.000000,4.211975,4,2536
1461671145,400.000000,8.000000,-1.000000,17.446655,10,10380
1461671163,25.000000,4.000000,-1.000000,1.544983,1,646
1461671165,50.000000,8.000000,0.919753,0.597595,1,349
1461671167,150.000000,8.000000,-1.000000,1.292542,1,515
1461671169,400.000000,4.000000,0.110425,2.401917,3,1007
1461671174,25.000000,8.000000,-1.000000,1.836792,2,1390
1461671176,150.000000,8.000000,-1.000000,2.236206,1,1276
1461671179,400.000000,12.000000,-1.000000,22.741333,14,13945
1461671204,50.000000,8.000000,-1.000000,1.833130,1,942
1461671206,25.000000,4.000000,-1.000000,0.826172,1,435
1461671207,300.000000,4.000000,-1.000000,1.159973,1,195
1461671209,75.000000,12.000000,-1.000000,3.305969,2,1661
1461671213,125.000000,4.000000,-1.000000,0.991638,1,180
1461671214,300.000000,8.000000,-1.000000,3.161255,1,943
1461671218,125.000000,8.000000,-1.000000,4.775818,3,2202
1461671223,150.000000,12.000000,0.104252,11.198425,15,9298
1461671236,100.000000,8.000000,-1.000000,1.877075,2,2643
1461671239,125.000000,4.000000,-1.000000,1.099060,1,327
1461671240,50.000000,4.000000,-1.000000,1.085083,1,561
1461671242,50.000000,12.000000,-1.000000,1.044556,1,427
1461671243,175.000000,4.000000,-1.000000,3.635620,2,1319
1461671247,400.000000,8.000000,-1.000000,11.062134,10,7667
1461671259,300.000000,4.000000,-1.000000,2.263245,2,469
1461671262,200.000000,8.000000,-1.000000,19.507263,27,9318
1461671282,150.000000,4.000000,-1.000000,1.298218,1,247
1461671284,300.000000,4.000000,-1.000000,6.533691,7,4501
1461671314,0.000000,4.000000,-1.000000,3.597839,4,1346
1461671318,75.000000,4.000000,-1.000000,1.838867,1,1834
1461671320,25.000000,4.000000,0.707819,1.457336,1,635
1461671323,125.000000,4.000000,-1.000000,1.154236,1,574
1461671325,125.000000,12.000000,-1.000000,2.928894,3,2532
1461671328,150.000000,4.000000,-1.000000,3.288879,4,1018
1461671332,75.000000,12.000000,-1.000000,1.431885,1,911
1461671334,75.000000,4.000000,-1.000000,1.012634,1,565
1461671335,300.000000,12.000000,-1.000000,15.600769,19,11353
1461671352,175.000000,4.000000,0.325789,1.571899,1,994
1461671355,50.000000,8.000000,-1.000000,2.276978,2,1071
1461671358,125.000000,8.000000,-1.000000,3.856201,2,3597
1461671362,75.000000,8.000000,-1.000000,1.195312,2,734
1461671364,300.000000,8.000000,-1.000000,3.039062,2,2298
1461671368,400.000000,4.000000,-1.000000,9.160400,10,3774
1461671378,75.000000,12.000000,-1.000000,1.339722,1,453
