Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1461322386,0.000000,8.000000,0.925926,1.407013,1,357
1461322395,0.000000,8.000000,0.919067,1.308784,1,416
1461322399,25.000000,8.000000,-1.000000,0.819305,1,510
1461322404,200.000000,4.000000,-1.000000,8.247452,6,3171
1461322413,150.000000,4.000000,-1.000000,5.490875,4,1796
1461322419,150.000000,12.000000,-1.000000,27.580734,25,23740
1461322449,75.000000,8.000000,-1.000000,1.099228,1,510
1461322451,300.000000,12.000000,-1.000000,25.088409,17,13123
1461322477,100.000000,12.000000,-1.000000,3.888947,3,2151
1461322481,200.000000,12.000000,0.301097,7.153366,5,3759
1461322496,125.000000,4.000000,-1.000000,1.381226,1,542
1461322498,50.000000,8.000000,-1.000000,4.618500,5,2504
1461322503,175.000000,4.000000,-1.000000,1.903549,1,573
1461322506,25.000000,12.000000,0.709877,0.743134,1,386
1461322512,200.000000,4.000000,-1.000000,1.275452,1,165
1461322514,200.000000,12.000000,-1.000000,24.710556,21,13141
1461322539,0.000000,4.000000,-1.000000,2.716003,3,1583
1461322542,75.000000,8.000000,-1.000000,4.710663,6,1742
1461322548,175.000000,12.000000,-1.000000,12.201233,8,5782
1461322561,125.000000,4.000000,0.685185,1.496033,1,446
1461322581,0.000000,8.000000,0.919753,9.312683,6,3294
1461322595,100.000000,4.000000,-1.000000,0.892487,1,179
1461322597,125.000000,8.000000,-1.000000,14.383759,14,7407
1461322612,75.000000,12.000000,-1.000000,2.026001,2,978
1461322615,175.000000,12.000000,0.711934,4.666321,2,3713
1461322625,75.000000,8.000000,-1.000000,4.752777,5,1472
1461322630,100.000000,12.000000,-1.000000,14.333160,14,8333
1461322646,0.000000,8.000000,-1.000000,2.611115,2,1232
1461322649,125.000000,8.000000,-1.000000,1.313385,1,421
1461322651,175.000000,8.000000,-1.000000,0.923401,1,329
1461322675,100.000000,4.000000,-1.000000,1.564697,1,568
1461322677,150.000000,12.000000,0.294925,9.849487,11,6869
1461322694,300.000000,12.000000,-1.000000,30.000153,17,13345
1461322725,25.000000,12.000000,-1.000000,2.023773,2,639
1461322728,200.000000,4.000000,-1.000000,2.952393,3,1073
1461322731,150.000000,12.000000,-1.000000,1.274109,1,586
1461322733,175.000000,8.000000,0.519890,2.756256,2,1462
1461322739,175.000000,8.000000,-1.000000,2.689178,2,1177
1461322742,175.000000,4.000000,-1.000000,6.799225,5,3226
1461322750,125.000000,12.000000,-1.000000,4.187378,4,1802
1461322754,400.000000,4.000000,-1.000000,7.044006,5,2317
1461322762,125.000000,4.000000,-1.000000,1.492981,2,822
1461322764,200.000000,12.000000,-1.000000,14.556610,13,8150
1461322780,75.000000,12.000000,-1.000000,3.497650,2,1608
1461322784,75.000000,8.000000,-1.000000,1.255066,1,452
1461322785,300.000000,8.000000,-1.000000,3.379578,2,1601
1461322789,200.000000,8.000000,0.501372,3.484619,2,1806
1461322797,25.000000,4.000000,0.722222,1.863586,1,252
1461322809,200.000000,12.000000,-1.000000,6.298218,3,2505
1461322816,100.000000,4.000000,-1.000000,2.639221,2,1195
1461322819,300.000000,8.000000,-1.000000,6.377380,5,3643
1461322827,400.000000,12.000000,-1.000000,30.001465,15,13370
1461322858,175.000000,12.000000,-1.000000,2.289062,2,1073
1461322861,0.000000,12.000000,-1.000000,7.804871,6,2968
1461322869,175.000000,4.000000,0.494513,1.120789,1,120
1461322874,150.000000,4.000000,0.500686,1.552368,1,463
1461322878,200.000000,4.000000,-1.000000,4.047546,5,1723
1461322883,400.000000,8.000000,-1.000000,30.000061,20,15897
1461322914,175.000000,4.000000,-1.000000,1.539307,1,664
1461322916,100.000000,8.000000,-1.000000,2.009583,2,716
1461322939,25.000000,8.000000,-1.000000,1.898743,1,413
1461322941,200.000000,8.000000,-1.000000,4.018555,4,1919
1461322946,75.000000,4.000000,0.694787,1.045532,2,181
1461322950,400.000000,4.000000,-1.000000,2.156311,1,653
1461322953,100.000000,8.000000,-1.000000,2.092285,3,475
1461322956,0.000000,12.000000,-1.000000,8.745850,9,4340
1461322965,50.000000,4.000000,-1.000000,1.634644,1,1067
1461322967,175.000000,12.000000,-1.000000,19.519714,19,13509
1461322987,300.000000,8.000000,0.327161,3.032715,4,1209
1461322992,175.000000,12.000000,-1.000000,1.231262,1,136
1461322994,50.000000,8.000000,0.692730,1.120911,1,305
1461322998,175.000000,4.000000,-1.000000,2.858398,3,1016
1461323001,200.000000,8.000000,-1.000000,5.159424,5,2466
1461323007,0.000000,12.000000,-1.000000,3.731812,2,2154
1461323011,100.000000,8.000000,-1.000000,2.515320,2,1418
1461323014,0.000000,4.000000,-1.000000,1.353149,1,672
1461323016,75.000000,4.000000,-1.000000,2.139221,1,1617
1461323018,0.000000,4.000000,-1.000000,1.382812,1,1093
1461323021,50.000000,12.000000,-1.000000,1.623474,1,1655
1461323023,25.000000,12.000000,-1.000000,1.579956,1,1593
1461323025,25.000000,12.000000,-1.000000,1.922546,2,1522
1461323027,25.000000,4.000000,-1.000000,1.259338,1,1549
1461323029,400.000000,4.000000,-1.000000,11.124634,12,5921
1461323041,50.000000,4.000000,0.696159,1.027344,2,613
1461323044,200.000000,8.000000,-1.000000,0.930298,1,263
1461323046,50.000000,12.000000,0.694787,0.478699,1,12
1461323051,300.000000,4.000000,0.296982,4.874634,6,1716
1461323062,400.000000,12.000000,0.322359,2.652588,1,1830
1461323067,125.000000,8.000000,-1.000000,3.535400,3,2277
1461323071,125.000000,12.000000,-1.000000,7.123108,7,5730
1461323101,125.000000,12.000000,-1.000000,8.421814,7,5611
1461323110,400.000000,12.000000,-1.000000,23.587830,15,12479
1461323134,300.000000,4.000000,-1.000000,5.872742,8,2470
1461323141,150.000000,8.000000,-1.000000,5.476990,4,3574
1461323146,50.000000,4.000000,-1.000000,1.495789,1,453
