Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1460745635,0.000000,8.000000,0.924554,1.116570,1,307
1460745640,0.000000,8.000000,0.702332,1.233322,1,762
1460745644,125.000000,8.000000,-1.000000,1.133339,1,448
1460745646,400.000000,4.000000,-1.000000,6.233162,3,2662
1460745655,25.000000,4.000000,-1.000000,1.099937,1,278
1460745656,400.000000,8.000000,-1.000000,11.816223,7,5496
1460745669,25.000000,4.000000,-1.000000,1.850082,1,502
1460745671,300.000000,12.000000,-1.000000,5.549774,2,1817
1460745678,125.000000,4.000000,0.306584,3.366501,1,1649
1460745686,0.000000,8.000000,0.924554,1.666611,1,716
1460745690,50.000000,4.000000,-1.000000,1.033264,1,678
1460745691,125.000000,4.000000,-1.000000,1.633255,1,180
1460745693,200.000000,4.000000,0.495885,2.116623,1,477
1460745700,50.000000,4.000000,-1.000000,1.666580,1,434
1460745702,100.000000,4.000000,0.687929,1.416473,1,614
1460745705,200.000000,8.000000,-1.000000,1.483261,1,174
1460745707,400.000000,4.000000,-1.000000,2.716522,1,415
1460745711,75.000000,12.000000,0.507545,1.849884,1,460
1460745715,0.000000,8.000000,-1.000000,1.549957,1,607
1460745716,200.000000,8.000000,-1.000000,2.549896,1,1198
1460745719,0.000000,12.000000,-1.000000,1.399963,1,450
1460745721,75.000000,12.000000,-1.000000,1.466507,1,379
1460745723,75.000000,4.000000,-1.000000,1.299896,1,389
1460745725,50.000000,8.000000,-1.000000,1.066635,1,356
1460745726,125.000000,8.000000,-1.000000,1.199921,1,208
1460745728,150.000000,12.000000,-1.000000,4.449783,6,1410
1460745733,100.000000,4.000000,-1.000000,2.166641,1,256
1460745735,175.000000,4.000000,0.700274,2.099884,1,792
1460745739,125.000000,4.000000,-1.000000,1.916687,2,856
1460745742,300.000000,8.000000,-1.000000,2.899872,1,822
1460745767,150.000000,8.000000,-1.000000,1.416458,1,260
1460745769,0.000000,12.000000,-1.000000,0.966660,1,201
1460745770,25.000000,4.000000,-1.000000,1.016602,1,212
1460745772,175.000000,4.000000,-1.000000,1.849915,1,1208
1460745774,150.000000,4.000000,-1.000000,1.983414,2,381
1460745776,175.000000,4.000000,-1.000000,1.999771,1,915
1460745778,25.000000,8.000000,-1.000000,1.483261,1,581
1460745780,25.000000,8.000000,-1.000000,1.199951,1,564
1460745781,125.000000,4.000000,-1.000000,1.216599,1,418
1460745783,150.000000,4.000000,-1.000000,1.883209,2,794
1460745785,300.000000,8.000000,-1.000000,1.799911,1,498
1460745787,150.000000,12.000000,0.696845,1.466614,1,495
1460745792,200.000000,12.000000,-1.000000,3.083176,1,2623
1460745795,50.000000,12.000000,-1.000000,1.266602,1,289
1460745796,0.000000,8.000000,-1.000000,2.149902,2,557
1460745799,25.000000,12.000000,-1.000000,1.133270,1,823
1460745800,150.000000,12.000000,-1.000000,1.266632,1,777
1460745802,150.000000,8.000000,-1.000000,1.483276,1,474
1460745804,175.000000,12.000000,-1.000000,1.249969,1,410
1460745806,300.000000,12.000000,0.502058,1.533234,1,416
