Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1460754529,0.000000,8.000000,0.504801,0.666710,1,112
1460754544,0.000000,8.000000,0.318244,0.799988,1,378
1460754556,125.000000,8.000000,-1.000000,2.399963,3,1619
1460754560,25.000000,12.000000,0.502744,0.766617,1,574
1460754565,300.000000,12.000000,0.312071,3.066498,3,1289
1460754573,75.000000,8.000000,-1.000000,0.999985,1,441
1460754575,25.000000,4.000000,-1.000000,0.899963,1,363
1460754576,400.000000,8.000000,-1.000000,3.599869,5,1167
1460754580,300.000000,8.000000,-1.000000,1.349960,1,629
1460754583,125.000000,12.000000,-1.000000,1.616653,2,651
1460754585,50.000000,12.000000,0.295610,0.733292,1,286
1460754590,200.000000,4.000000,-1.000000,1.233215,1,488
1460754592,150.000000,4.000000,-1.000000,0.899948,1,165
1460754593,50.000000,4.000000,-1.000000,0.783295,1,426
1460754594,0.000000,8.000000,-1.000000,0.666672,1,262
1460754595,200.000000,12.000000,-1.000000,1.033249,1,408
1460754597,75.000000,12.000000,-1.000000,1.133270,2,669
1460754599,125.000000,12.000000,-1.000000,1.649979,3,742
1460754601,400.000000,12.000000,-1.000000,0.133301,1,155
1460754602,175.000000,4.000000,-1.000000,0.899902,1,215
1460754604,300.000000,8.000000,-1.000000,1.749908,2,520
1460754606,300.000000,4.000000,0.628258,1.033279,1,259
1460754610,400.000000,4.000000,-1.000000,2.649872,2,854
1460754613,200.000000,12.000000,-1.000000,1.116623,1,589
1460754615,175.000000,4.000000,-1.000000,1.749939,1,650
1460754617,50.000000,12.000000,-1.000000,0.799957,1,648
1460754619,25.000000,4.000000,-1.000000,0.599976,1,263
1460754620,175.000000,8.000000,0.312071,0.799988,2,326
1460754624,175.000000,4.000000,0.299040,1.699905,2,463
1460754629,400.000000,12.000000,-1.000000,5.516556,4,2143
1460754656,300.000000,12.000000,-1.000000,3.383209,3,910
1460754660,175.000000,12.000000,-1.000000,2.266586,3,878
1460754663,25.000000,4.000000,0.515775,1.066650,1,707
1460754668,50.000000,4.000000,-1.000000,0.816605,1,427
1460754670,300.000000,4.000000,-1.000000,2.166611,2,947
1460754672,200.000000,8.000000,-1.000000,1.483231,2,513
1460754674,50.000000,4.000000,-1.000000,0.683228,1,398
1460754675,300.000000,4.000000,-1.000000,2.083267,2,783
1460754678,75.000000,12.000000,-1.000000,1.316589,2,614
1460754680,175.000000,12.000000,-1.000000,1.599945,2,702
1460754682,150.000000,8.000000,0.497942,1.099960,1,501
1460754689,300.000000,12.000000,-1.000000,4.699829,5,1683
1460754695,75.000000,8.000000,-1.000000,1.216599,1,490
1460754696,300.000000,12.000000,-1.000000,5.499847,4,2038
1460754702,175.000000,4.000000,-1.000000,1.383301,1,684
1460754704,150.000000,8.000000,-1.000000,1.349884,1,363
1460754706,300.000000,4.000000,-1.000000,1.866577,1,515
1460754708,0.000000,8.000000,-1.000000,0.850067,1,248
1460754709,100.000000,4.000000,-1.000000,1.533264,1,762
1460754711,175.000000,4.000000,-1.000000,1.099945,1,639
1460754713,100.000000,8.000000,-1.000000,0.999908,1,321
1460754714,200.000000,12.000000,-1.000000,1.283264,1,683
1460754716,400.000000,8.000000,-1.000000,3.116608,4,856
1460754720,150.000000,12.000000,-1.000000,1.116577,1,610
1460754721,175.000000,8.000000,-1.000000,1.183228,1,499
1460754723,0.000000,4.000000,-1.000000,0.849976,1,392
1460754724,125.000000,8.000000,-1.000000,1.449921,1,698
1460754726,25.000000,8.000000,-1.000000,0.949951,1,733
1460754727,25.000000,12.000000,-1.000000,0.699982,1,567
1460754728,50.000000,8.000000,-1.000000,1.266571,1,736
1460754752,75.000000,12.000000,-1.000000,1.033295,1,458
1460754753,50.000000,4.000000,-1.000000,0.733337,1,221
1460754754,75.000000,4.000000,0.925926,1.133209,1,908
1460754758,200.000000,4.000000,-1.000000,1.133331,1,496
1460754760,300.000000,4.000000,-1.000000,2.249878,2,1319
1460754762,200.000000,4.000000,-1.000000,1.366608,1,721
1460754764,150.000000,8.000000,-1.000000,1.266571,1,601
1460754766,50.000000,8.000000,-1.000000,1.083282,1,500
1460754767,300.000000,8.000000,-1.000000,3.216553,3,1490
1460754770,100.000000,4.000000,-1.000000,0.949951,1,367
1460754772,400.000000,12.000000,-1.000000,2.749939,2,1040
1460754775,100.000000,12.000000,-1.000000,1.416656,1,650
1460754777,100.000000,4.000000,-1.000000,0.949951,1,579
1460754778,125.000000,8.000000,0.305213,0.866608,1,313
1460754783,150.000000,4.000000,-1.000000,1.616577,1,695
1460754784,200.000000,4.000000,-1.000000,1.499908,1,620
1460754786,150.000000,12.000000,-1.000000,1.649841,2,1322
1460754788,25.000000,12.000000,-1.000000,0.949951,1,548
1460754790,200.000000,8.000000,-1.000000,1.049866,1,306
1460754791,100.000000,8.000000,-1.000000,1.049927,1,302
1460754792,125.000000,8.000000,-1.000000,0.999939,1,521
1460754793,50.000000,8.000000,-1.000000,1.099945,1,662
1460754795,0.000000,12.000000,-1.000000,0.733368,1,424
1460754796,25.000000,4.000000,-1.000000,0.599945,1,179
1460754796,400.000000,4.000000,-1.000000,1.183289,1,203
1460754798,100.000000,8.000000,-1.000000,0.933289,2,342
1460754799,0.000000,8.000000,-1.000000,0.933289,1,803
1460754800,400.000000,8.000000,-1.000000,3.033295,2,867
1460754804,75.000000,8.000000,0.320302,1.016602,1,596
1460754810,125.000000,8.000000,-1.000000,1.566559,1,781
1460754833,150.000000,8.000000,-1.000000,1.049896,1,277
1460754834,400.000000,4.000000,-1.000000,2.399872,1,1039
1460754837,100.000000,8.000000,0.309328,1.066681,1,459
1460754841,300.000000,8.000000,-1.000000,1.583252,1,564
1460754843,0.000000,8.000000,-1.000000,0.899994,1,650
1460754844,0.000000,4.000000,0.722908,0.750000,1,531
1460754847,150.000000,4.000000,0.302469,1.116638,1,545
1460754851,200.000000,12.000000,0.109054,2.516632,4,1511
1460754858,25.000000,12.000000,-1.000000,0.733276,1,489
1460754859,175.000000,12.000000,-1.000000,1.216614,1,252
1460754861,125.000000,12.000000,-1.000000,1.033234,1,626
1460754862,400.000000,12.000000,-1.000000,4.267212,3,1998
1460754867,100.000000,12.000000,0.090535,0.966614,1,409
1460754870,75.000000,4.000000,-1.000000,0.933289,1,510
1460754871,125.000000,4.000000,-1.000000,1.149963,2,356
1460754873,125.000000,12.000000,-1.000000,1.049957,1,463
1460754874,75.000000,12.000000,0.417695,0.866638,1,426
1460754879,50.000000,12.000000,-1.000000,0.816681,1,579
1460754880,175.000000,12.000000,-1.000000,2.449890,2,1245
1460754883,0.000000,4.000000,-1.000000,0.749939,1,483
1460754884,100.000000,12.000000,-1.000000,0.933319,1,363
1460754885,0.000000,12.000000,0.456104,0.583374,1,132
1460754890,400.000000,4.000000,-1.000000,3.716522,3,962
1460754894,100.000000,4.000000,0.258573,1.266663,1,851
1460754899,125.000000,4.000000,-1.000000,1.016632,1,540
1460754900,150.000000,4.000000,-1.000000,1.533264,1,624
1460754902,50.000000,12.000000,-1.000000,0.949951,1,837
1460754903,100.000000,8.000000,-1.000000,1.016602,1,806
1460754904,400.000000,8.000000,-1.000000,7.116547,7,2069
1460754912,200.000000,8.000000,0.165981,1.183228,1,306
1460754936,175.000000,12.000000,0.386831,0.983276,1,444
1460754940,125.000000,12.000000,0.545268,1.033447,1,438
1460754946,175.000000,8.000000,-1.000000,0.966553,1,350
1460754948,300.000000,8.000000,0.430727,1.166565,2,372
1460754952,75.000000,12.000000,-1.000000,1.333038,2,798
1460754954,25.000000,4.000000,-1.000000,0.816620,1,319
1460754955,100.000000,12.000000,-1.000000,0.816559,1,463
1460754956,0.000000,4.000000,-1.000000,0.683319,1,479
1460754957,400.000000,12.000000,0.111797,10.233032,11,3551
1460754971,200.000000,4.000000,0.348423,1.699951,1,1095
1460754976,175.000000,8.000000,-1.000000,1.116638,1,767
1460754978,25.000000,8.000000,-1.000000,0.783325,1,301
1460754979,25.000000,8.000000,-1.000000,0.799988,1,416
1460754980,50.000000,8.000000,0.881344,0.750000,1,561
1460754983,75.000000,4.000000,-1.000000,1.183167,1,988
1460754984,150.000000,12.000000,-1.000000,1.066650,1,866
1460754986,50.000000,12.000000,-1.000000,1.083313,1,530
1460754987,300.000000,12.000000,-1.000000,3.099915,3,951
1460754991,125.000000,4.000000,0.482167,0.949951,1,585
1460754994,50.000000,8.000000,-1.000000,0.799927,1,240
1460754995,150.000000,12.000000,0.650892,0.949951,1,463
1460754998,75.000000,4.000000,-1.000000,1.299988,2,777
1460755000,25.000000,8.000000,-1.000000,0.766541,1,264
