Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1460493151,0.000000,8.000000,0.907407,1.000008,2,434
1460493174,0.000000,8.000000,0.913580,0.716789,1,433
1460493179,0.000000,4.000000,-1.000000,1.083405,1,611
1460493181,150.000000,12.000000,-1.000000,2.083145,1,1116
1460493184,200.000000,4.000000,-1.000000,1.283382,1,477
1460493186,300.000000,12.000000,-1.000000,3.216541,2,1629
1460493190,125.000000,8.000000,-1.000000,1.499805,1,396
1460493192,400.000000,8.000000,-1.000000,3.733192,3,1613
1460493197,0.000000,12.000000,-1.000000,0.950069,2,442
1460493201,25.000000,12.000000,0.501372,0.949894,1,498
1460493205,50.000000,8.000000,-1.000000,0.783272,1,257
1460493207,150.000000,4.000000,0.308642,1.249977,1,490
1460493212,300.000000,8.000000,-1.000000,1.649910,1,956
1460493214,75.000000,12.000000,-1.000000,0.799988,1,191
1460493215,100.000000,8.000000,-1.000000,1.066566,1,400
1460493217,175.000000,4.000000,-1.000000,1.833229,1,860
1460493219,125.000000,12.000000,-1.000000,1.400009,2,752
1460493221,300.000000,12.000000,-1.000000,2.949860,4,1486
1460493224,200.000000,4.000000,-1.000000,1.249748,1,298
1460493226,75.000000,8.000000,-1.000000,0.749779,1,229
1460493227,50.000000,12.000000,-1.000000,0.799805,1,311
1460493228,400.000000,12.000000,-1.000000,7.933022,8,3454
1460493237,175.000000,12.000000,-1.000000,1.149872,1,807
1460493238,175.000000,4.000000,-1.000000,1.049904,1,381
1460493240,75.000000,4.000000,0.079561,0.833260,1,243
1460493243,25.000000,8.000000,-1.000000,0.799896,1,226
1460493245,50.000000,4.000000,-1.000000,1.099922,1,1030
1460493246,200.000000,4.000000,-1.000000,1.583260,2,546
1460493248,25.000000,4.000000,-1.000000,0.666573,1,340
1460493249,400.000000,12.000000,-1.000000,7.132980,9,2884
1460493278,125.000000,4.000000,-1.000000,1.233276,1,766
1460493280,50.000000,8.000000,0.128944,1.016556,1,782
1460493282,25.000000,12.000000,-1.000000,1.083282,1,1003
1460493283,0.000000,8.000000,0.510288,0.683350,1,929
1460493286,200.000000,12.000000,-1.000000,1.066574,1,347
1460493287,400.000000,8.000000,-1.000000,2.183273,1,634
1460493290,300.000000,4.000000,-1.000000,1.233215,1,207
1460493292,125.000000,12.000000,-1.000000,1.699921,3,1224
1460493294,50.000000,12.000000,-1.000000,0.766571,1,334
1460493295,75.000000,12.000000,-1.000000,0.983231,1,541
1460493297,150.000000,12.000000,-1.000000,1.349838,2,600
1460493298,150.000000,8.000000,-1.000000,0.916534,1,128
1460493300,300.000000,12.000000,-1.000000,2.216660,4,755
1460493302,300.000000,4.000000,0.282579,1.816589,2,662
1460493307,0.000000,8.000000,-1.000000,1.100021,1,482
1460493308,150.000000,8.000000,0.289438,0.866638,1,412
1460493321,100.000000,4.000000,-1.000000,1.283310,1,302
1460493322,300.000000,8.000000,0.296296,1.216629,1,301
1460493326,25.000000,8.000000,-1.000000,1.116638,2,719
1460493328,200.000000,12.000000,-1.000000,2.149918,1,1848
1460493331,175.000000,12.000000,-1.000000,1.249878,1,937
1460493332,100.000000,4.000000,0.100823,1.099960,2,454
1460493336,150.000000,12.000000,-1.000000,1.166580,1,846
1460493338,0.000000,8.000000,-1.000000,1.016785,2,521
1460493339,25.000000,8.000000,0.307270,1.516556,2,937
1460493343,75.000000,12.000000,0.331276,1.033218,1,612
1460493345,300.000000,4.000000,-1.000000,1.449951,1,397
1460493347,25.000000,12.000000,-1.000000,1.083267,1,922
1460493348,25.000000,8.000000,-1.000000,0.883286,1,669
1460493350,300.000000,4.000000,-1.000000,1.949890,2,716
1460493372,150.000000,4.000000,-1.000000,1.599945,2,218
1460493375,0.000000,12.000000,0.317558,0.566635,1,137
1460493377,150.000000,4.000000,-1.000000,0.933273,1,464
1460493378,100.000000,8.000000,0.307956,0.799942,1,276
1460493380,25.000000,4.000000,0.503429,1.050079,1,550
1460493384,50.000000,4.000000,-1.000000,0.866653,1,261
1460493386,300.000000,8.000000,-1.000000,2.266571,2,893
1460493389,200.000000,8.000000,-1.000000,2.133209,2,466
1460493392,400.000000,4.000000,0.694787,1.949890,1,579
1460493397,100.000000,12.000000,-1.000000,0.766724,1,190
1460493398,200.000000,12.000000,-1.000000,1.099823,1,347
1460493400,125.000000,12.000000,-1.000000,0.949921,1,276
1460493404,150.000000,8.000000,-1.000000,1.033325,1,576
1460493406,0.000000,4.000000,-1.000000,0.699982,1,203
1460493407,0.000000,12.000000,-1.000000,0.666565,1,607
1460493408,125.000000,8.000000,-1.000000,0.933289,1,120
1460493409,125.000000,4.000000,0.338134,0.833160,1,431
1460493412,300.000000,8.000000,-1.000000,2.216583,2,591
1460493414,150.000000,8.000000,-1.000000,1.433167,2,620
1460493416,100.000000,8.000000,-1.000000,0.833374,1,429
1460493418,400.000000,8.000000,-1.000000,1.133240,1,631
1460493419,50.000000,4.000000,0.126200,0.666595,1,254
1460493422,75.000000,8.000000,-1.000000,1.216583,2,221
1460493424,25.000000,12.000000,-1.000000,1.083282,2,1376
1460493425,50.000000,8.000000,-1.000000,0.483246,1,82
1460493426,75.000000,4.000000,-1.000000,0.599945,1,90
1460493427,200.000000,12.000000,0.074760,2.516571,4,1428
1460493431,175.000000,12.000000,-1.000000,1.899841,2,1565
1460493434,300.000000,12.000000,0.823045,1.383270,2,333
1460493437,50.000000,8.000000,-1.000000,1.233307,2,435
1460493460,175.000000,4.000000,-1.000000,0.816620,1,272
1460493461,175.000000,4.000000,0.310014,0.766663,1,149
1460493463,100.000000,4.000000,-1.000000,1.583252,1,390
1460493465,50.000000,8.000000,-1.000000,0.716583,1,238
1460493466,400.000000,4.000000,-1.000000,1.133667,1,439
1460493468,150.000000,4.000000,-1.000000,1.000000,1,506
1460493469,50.000000,12.000000,-1.000000,0.633270,1,298
1460493470,25.000000,12.000000,-1.000000,1.066620,2,620
1460493472,150.000000,4.000000,-1.000000,0.850037,1,451
1460493473,50.000000,12.000000,-1.000000,0.649963,1,531
1460493474,0.000000,12.000000,-1.000000,1.316650,3,757
1460493476,175.000000,4.000000,-1.000000,1.199951,2,404
1460493477,125.000000,8.000000,-1.000000,0.899933,1,248
1460493478,200.000000,4.000000,-1.000000,1.483246,2,905
1460493480,100.000000,12.000000,-1.000000,1.099945,2,473
1460493482,0.000000,4.000000,0.299726,1.016693,3,976
1460493484,75.000000,8.000000,0.537723,0.799957,1,610
1460493489,300.000000,8.000000,-1.000000,1.699951,2,421
1460493491,100.000000,4.000000,-1.000000,1.216522,2,657
1460493492,125.000000,8.000000,-1.000000,0.649963,1,111
1460493493,200.000000,8.000000,0.294925,1.049957,1,412
1460493496,75.000000,12.000000,-1.000000,0.833221,1,797
1460493498,75.000000,4.000000,-1.000000,0.833252,1,645
1460493499,300.000000,12.000000,-1.000000,4.166565,7,2003
1460493504,25.000000,4.000000,-1.000000,0.999908,2,781
1460493506,75.000000,8.000000,-1.000000,1.149933,2,759
1460493507,200.000000,8.000000,-1.000000,1.366577,2,923
1460493509,200.000000,8.000000,-1.000000,1.316467,2,370
1460493511,400.000000,4.000000,-1.000000,2.499878,2,1044
1460493514,200.000000,8.000000,-1.000000,1.399933,1,510
1460493544,200.000000,4.000000,0.290809,0.816620,1,431
1460493550,0.000000,4.000000,-1.000000,1.000031,2,743
1460493552,75.000000,4.000000,-1.000000,0.783295,1,760
1460493553,400.000000,8.000000,0.337449,3.299866,3,2286
1460493558,175.000000,8.000000,-1.000000,0.665924,1,136
1460493559,25.000000,4.000000,-1.000000,0.849976,1,750
1460493560,0.000000,8.000000,-1.000000,1.066650,2,547
1460493562,300.000000,4.000000,-1.000000,1.049896,1,285
1460493563,25.000000,8.000000,-1.000000,0.633270,1,99
1460493564,0.000000,8.000000,-1.000000,1.100067,1,831
1460493566,175.000000,8.000000,-1.000000,1.016663,1,937
1460493567,125.000000,4.000000,-1.000000,0.866638,1,304
1460493568,400.000000,4.000000,-1.000000,1.033264,1,268
1460493570,175.000000,12.000000,0.342250,0.783447,1,309
1460493572,75.000000,8.000000,-1.000000,1.083221,2,913
1460493574,25.000000,4.000000,-1.000000,0.649933,1,85
1460493575,175.000000,8.000000,0.143347,1.916595,3,1011
1460493580,125.000000,4.000000,-1.000000,1.183258,1,780
1460493582,75.000000,12.000000,-1.000000,1.033234,2,625
1460493583,150.000000,8.000000,-1.000000,1.499969,2,243
1460493585,400.000000,4.000000,-1.000000,0.932892,1,280
1460493587,100.000000,8.000000,-1.000000,1.200043,1,324
1460493588,0.000000,12.000000,-1.000000,0.883331,2,731
1460493589,125.000000,4.000000,-1.000000,0.666565,1,221
1460493590,125.000000,12.000000,0.336077,1.116669,2,789
1460493593,50.000000,12.000000,0.091907,1.366547,2,519
