Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1461873702,0.000000,8.000000,0.921125,1.316658,2,325
1461873710,0.000000,8.000000,0.513717,1.366661,1,262
1461873716,25.000000,4.000000,-1.000000,1.433273,2,149
1461873719,400.000000,12.000000,-1.000000,6.299721,3,4476
1461873727,175.000000,12.000000,-1.000000,1.516594,2,430
1461873730,200.000000,12.000000,-1.000000,2.416512,2,839
1461873733,150.000000,8.000000,-1.000000,1.399956,1,210
1461873735,50.000000,4.000000,-1.000000,1.549911,2,310
1461873737,150.000000,8.000000,0.119342,1.249908,1,269
1461873743,0.000000,8.000000,0.912208,0.933273,1,553
1461873745,200.000000,8.000000,-1.000000,2.283234,2,1064
1461873748,100.000000,12.000000,-1.000000,1.283279,1,326
1461873751,50.000000,4.000000,0.508231,1.266602,1,312
1461873754,200.000000,12.000000,-1.000000,1.549957,1,245
1461873757,75.000000,8.000000,-1.000000,0.966553,1,235
1461873759,150.000000,8.000000,-1.000000,1.133270,1,181
1461873761,50.000000,8.000000,-1.000000,0.983307,1,488
1461873762,400.000000,12.000000,-1.000000,1.933197,2,1346
1461873765,200.000000,4.000000,-1.000000,1.883194,1,654
1461873768,125.000000,12.000000,-1.000000,1.099930,1,351
1461873769,75.000000,12.000000,-1.000000,1.083252,1,654
1461873771,150.000000,4.000000,0.125514,1.116577,1,383
1461873775,0.000000,4.000000,-1.000000,0.699951,1,137
1461873776,25.000000,12.000000,-1.000000,0.499954,1,156
1461873777,175.000000,4.000000,-1.000000,1.349915,2,292
1461873779,100.000000,8.000000,-1.000000,1.299911,2,585
1461873780,100.000000,4.000000,0.252401,1.033295,1,230
1461873786,125.000000,12.000000,-1.000000,1.433228,1,688
1461873788,125.000000,8.000000,-1.000000,1.049911,1,359
1461873790,200.000000,4.000000,-1.000000,1.199951,1,414
1461873813,125.000000,8.000000,-1.000000,1.449905,1,359
1461873815,300.000000,8.000000,-1.000000,2.749893,2,642
1461873819,400.000000,4.000000,0.228395,3.533234,5,1436
1461873825,200.000000,4.000000,0.486283,1.483231,2,253
