Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1461873706,0.000000,8.000000,0.926612,1.149994,1,511
1461873722,0.000000,8.000000,0.916324,1.216660,2,548
1461873730,75.000000,12.000000,-1.000000,3.316528,4,1392
1461873735,175.000000,8.000000,0.513032,2.099854,1,729
1461873741,0.000000,8.000000,-1.000000,0.816620,1,276
1461873743,75.000000,4.000000,-1.000000,1.433273,1,454
1461873745,200.000000,4.000000,0.512346,3.099899,2,848
1461873755,175.000000,12.000000,-1.000000,3.616547,3,1446
1461873759,0.000000,12.000000,0.515775,1.883224,2,265
1461873766,400.000000,8.000000,0.297668,3.166519,1,1142
1461873773,50.000000,8.000000,-1.000000,2.149887,2,330
1461873776,50.000000,12.000000,-1.000000,1.116608,1,274
1461873778,300.000000,12.000000,-1.000000,5.416443,4,1980
1461873784,200.000000,4.000000,-1.000000,1.149857,1,173
1461873787,150.000000,8.000000,-1.000000,1.949905,1,363
1461873789,75.000000,8.000000,-1.000000,1.149963,1,288
1461873791,25.000000,12.000000,-1.000000,1.333252,1,615
1461873793,175.000000,12.000000,-1.000000,1.583282,1,566
1461873795,25.000000,8.000000,0.504801,1.166626,1,499
1461873798,400.000000,4.000000,-1.000000,3.416473,2,552
1461873802,75.000000,8.000000,-1.000000,1.366592,1,515
1461873804,150.000000,8.000000,-1.000000,1.599915,1,293
1461873806,25.000000,8.000000,-1.000000,1.533234,1,688
1461873808,200.000000,4.000000,-1.000000,1.099960,1,225
1461873810,75.000000,12.000000,0.496571,1.116669,1,503
1461873814,400.000000,12.000000,0.095336,5.116638,6,1658
1461873821,50.000000,12.000000,0.520576,0.899979,1,353
1461873825,300.000000,4.000000,-1.000000,1.566513,1,413
1461873827,25.000000,4.000000,0.705761,0.899948,1,344
1461873829,175.000000,4.000000,-1.000000,1.183273,1,60
1461873854,400.000000,12.000000,-1.000000,6.199951,3,2284
1461873862,125.000000,8.000000,0.111111,1.516571,2,603
1461873865,175.000000,8.000000,-1.000000,1.683289,1,589
1461873868,400.000000,12.000000,-1.000000,1.516602,1,216
