Time,Delay,Impulse,Response,Elapsed,Clicks,Mouse
1460752478,0.000000,8.000000,0.502744,1.083321,2,409
1460752485,0.000000,8.000000,0.694102,0.483376,1,0
1460752488,50.000000,8.000000,-1.000000,1.233299,3,490
1460752492,50.000000,8.000000,-1.000000,0.899933,1,373
1460752493,100.000000,4.000000,-1.000000,0.916786,1,409
1460752495,175.000000,4.000000,-1.000000,1.316605,2,659
1460752497,125.000000,12.000000,0.312071,1.149956,3,645
1460752503,75.000000,12.000000,-1.000000,0.933243,1,754
1460752505,25.000000,8.000000,-1.000000,0.683228,1,320
1460752506,25.000000,8.000000,-1.000000,0.983315,1,611
1460752507,300.000000,4.000000,0.498628,3.716522,4,1338
1460752514,75.000000,4.000000,-1.000000,1.033333,1,396
1460752516,50.000000,8.000000,0.509602,1.233276,1,884
1460752522,200.000000,4.000000,-1.000000,1.483276,1,413
1460752524,400.000000,4.000000,-1.000000,1.433304,1,328
1460752527,50.000000,12.000000,-1.000000,0.499939,1,213
1460752528,300.000000,4.000000,-1.000000,0.766678,1,212
1460752530,0.000000,12.000000,-1.000000,0.833344,1,321
1460752532,400.000000,12.000000,0.690672,4.283188,4,2203
1460752542,75.000000,8.000000,-1.000000,0.966599,1,323
1460752543,125.000000,4.000000,-1.000000,0.916656,1,197
1460752544,150.000000,12.000000,-1.000000,1.016647,1,542
1460752546,0.000000,8.000000,-1.000000,1.166916,2,536
1460752548,400.000000,12.000000,-1.000000,2.566589,2,838
1460752553,75.000000,12.000000,-1.000000,0.633286,1,81
1460752554,25.000000,12.000000,-1.000000,0.933334,1,417
1460752555,125.000000,12.000000,-1.000000,1.933289,4,756
1460752558,0.000000,8.000000,-1.000000,0.800003,1,457
1460752559,125.000000,8.000000,-1.000000,1.066620,1,776
1460752561,150.000000,12.000000,-1.000000,1.649948,2,1016
1460752584,100.000000,12.000000,0.708505,1.049988,1,355
1460752591,75.000000,8.000000,-1.000000,1.316620,1,1015
1460752593,100.000000,12.000000,-1.000000,1.216660,1,689
1460752594,100.000000,4.000000,-1.000000,0.949905,1,233
1460752596,125.000000,4.000000,0.700960,2.249725,2,1051
1460752600,125.000000,4.000000,-1.000000,0.716660,1,165
1460752602,300.000000,4.000000,-1.000000,2.066574,2,717
1460752605,50.000000,4.000000,0.700274,1.149887,1,575
1460752608,200.000000,8.000000,-1.000000,2.599915,3,953
